Rule,Confidence
{Okužba s Covid-19} => {Sum na okužbo},1.0
{Drugi strokovni delavec} => {Drugi strokovni delavec},0.8333333333333334
{Drugi strokovni delavec} => {srednje},0.9166666666666666
{Učitelj} => {Sum na okužbo},1.0
{Vzgojitelj} => {kratko},0.8333333333333334
{Učitelj} => {dolgo},0.8333333333333334
{Učitelj} => {Vzgojitelj},0.9166666666666666
{Okužba s Covid-19} => {kratko},0.8333333333333334
{Vzgojitelj} => {Drugi strokovni delavec},0.8333333333333334
{Vzgojitelj} => {srednje},1.0
{Okužba s Covid-19} => {Drugi strokovni delavec},0.8333333333333334
{srednje} => {Drugi delavci},0.9166666666666666
{Okužba s Covid-19} => {srednje},1.0
{Učitelj} => {kratko},0.8333333333333334
{Drugi delavci} => {Drugi strokovni delavec},1.0
{Učitelj} => {Drugi strokovni delavec},1.0
{Sum na okužbo} => {Drugi delavci},0.9166666666666666
{Vzgojitelj} => {Vzgojitelj},0.8333333333333334
{Drugi strokovni delavec} => {Učitelj},0.8333333333333334
{Učitelj} => {srednje},1.0
{srednje} => {dolgo},0.8333333333333334
{Drugi strokovni delavec} => {Okužba s Covid-19},1.0
{srednje} => {Vzgojitelj},1.0
{Sum na okužbo} => {dolgo},0.8333333333333334
{srednje} => {Sum na okužbo},1.0
{Vzgojitelj} => {Učitelj},0.9166666666666666
{Sum na okužbo} => {Sum na okužbo},1.0
{kratko} => {Drugi strokovni delavec},0.9090909090909091
{Okužba s Covid-19} => {Učitelj},1.0
{Sum na okužbo} => {Vzgojitelj},0.9166666666666666
{Vzgojitelj} => {Okužba s Covid-19},1.0
{srednje} => {kratko},0.8333333333333334
{Okužba s Covid-19} => {Okužba s Covid-19},1.0
{kratko} => {srednje},0.9090909090909091
{srednje} => {Drugi strokovni delavec},1.0
{Učitelj} => {Učitelj},1.0
{Sum na okužbo} => {kratko},0.8333333333333334
{Drugi delavci} => {Okužba s Covid-19},0.9090909090909091
{Učitelj} => {Okužba s Covid-19},1.0
{srednje} => {srednje},1.0
{Sum na okužbo} => {Drugi strokovni delavec},1.0
{Sum na okužbo} => {srednje},1.0
{Vzgojitelj} => {Drugi delavci},0.8333333333333334
{srednje} => {Učitelj},1.0
