Rule,Confidence
{Učitelj} => {srednje},0.9090909090909091
{Učitelj} => {Okužba s Covid-19},0.9090909090909091
{srednje} => {srednje},0.9090909090909091
{srednje} => {Okužba s Covid-19},0.9090909090909091
{Okužba s Covid-19} => {srednje},0.9
{Okužba s Covid-19} => {Okužba s Covid-19},0.9
"{Okužba s Covid-19, srednje} => {srednje}",0.9
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19}",0.9
"{Učitelj} => {Okužba s Covid-19, srednje}",0.9090909090909091
"{srednje} => {Okužba s Covid-19, srednje}",0.9090909090909091
"{Učitelj, srednje} => {srednje}",0.9
"{Učitelj, srednje} => {Okužba s Covid-19}",0.9
"{Okužba s Covid-19} => {Okužba s Covid-19, srednje}",0.9
"{Učitelj, srednje} => {Okužba s Covid-19, srednje}",0.9
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19, srednje}",0.9
