Rule,Confidence
{srednje} => {srednje},0.8333333333333334
{Okužba s Covid-19} => {srednje},0.8333333333333334
{srednje} => {Okužba s Covid-19},0.9166666666666666
{Okužba s Covid-19} => {Okužba s Covid-19},0.9166666666666666
"{Okužba s Covid-19} => {Okužba s Covid-19}, {srednje}",0.75
"{Okužba s Covid-19}, {Okužba s Covid-19} => {srednje}",0.8181818181818182
"{Okužba s Covid-19} => {Okužba s Covid-19, srednje}",0.8333333333333334
"{srednje} => {Okužba s Covid-19, srednje}",0.8333333333333334
"{Okužba s Covid-19, srednje} => {srednje}",0.8333333333333334
"{srednje} => {Okužba s Covid-19}, {srednje}",0.75
"{srednje}, {Okužba s Covid-19} => {srednje}",0.8181818181818182
"{srednje} => {srednje}, {srednje}",0.75
"{srednje}, {srednje} => {srednje}",0.9
"{Okužba s Covid-19} => {srednje}, {srednje}",0.75
"{Okužba s Covid-19}, {srednje} => {srednje}",0.9
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19}, {srednje}",0.75
"{Okužba s Covid-19, srednje}, {Okužba s Covid-19} => {srednje}",0.8181818181818182
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19, srednje}",0.8333333333333334
"{srednje} => {Okužba s Covid-19, srednje}, {srednje}",0.75
"{srednje}, {Okužba s Covid-19, srednje} => {srednje}",0.9
"{Okužba s Covid-19, srednje} => {srednje}, {srednje}",0.75
"{Okužba s Covid-19, srednje}, {srednje} => {srednje}",0.9
"{Okužba s Covid-19} => {Okužba s Covid-19, srednje}, {srednje}",0.75
"{Okužba s Covid-19}, {Okužba s Covid-19, srednje} => {srednje}",0.9
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19, srednje}, {srednje}",0.75
"{Okužba s Covid-19, srednje}, {Okužba s Covid-19, srednje} => {srednje}",0.9
