Sequence,Support,Relative Frequency
{Okužba s Covid-19},11,1.0
{Drugi strokovni delavec},9,0.8181818181818182
{srednje},11,1.0
{Sum na okužbo},9,0.8181818181818182
{Vzgojitelj},9,0.8181818181818182
"{Sum na okužbo, srednje}",9,0.8181818181818182
"{srednje}, {srednje}",9,0.8181818181818182
"{Okužba s Covid-19}, {srednje}",10,0.9090909090909091
"{Vzgojitelj, srednje}",9,0.8181818181818182
"{Okužba s Covid-19}, {Sum na okužbo}",9,0.8181818181818182
"{Okužba s Covid-19}, {Vzgojitelj}",9,0.8181818181818182
"{Okužba s Covid-19, srednje}",10,0.9090909090909091
"{Okužba s Covid-19, srednje}, {srednje}",9,0.8181818181818182
"{Okužba s Covid-19}, {Sum na okužbo, srednje}",9,0.8181818181818182
"{srednje}, {srednje}, {srednje}",9,0.8181818181818182
"{Okužba s Covid-19}, {Vzgojitelj, srednje}",9,0.8181818181818182
"{Okužba s Covid-19}, {srednje}, {srednje}",9,0.8181818181818182
"{Okužba s Covid-19, srednje}, {srednje}, {srednje}",9,0.8181818181818182
