ucenci,2020_49,GSP,0.008307695388793945
ucenci,2020_49,APRIORI,0.0050089359283447266
ucenci,2020_50,GSP,0.005407094955444336
ucenci,2020_50,APRIORI,0.004986286163330078
ucenci,2020_51,GSP,0.006982088088989258
ucenci,2020_51,APRIORI,0.0048596858978271484
ucenci,2020_52,GSP,0.00852823257446289
ucenci,2020_52,APRIORI,0.00495600700378418
ucenci,2020_53,GSP,0.0069463253021240234
ucenci,2020_53,APRIORI,0.006016969680786133
ucenci,2021_1,GSP,0.007043361663818359
ucenci,2021_1,APRIORI,0.004864692687988281
ucenci,2021_10,GSP,0.2422318458557129
ucenci,2021_10,APRIORI,0.01809382438659668
ucenci,2021_11,GSP,0.9034068584442139
ucenci,2021_11,APRIORI,0.026929855346679688
ucenci,2021_12,GSP,3.932161331176758
ucenci,2021_12,APRIORI,0.03734087944030762
ucenci,2021_13,GSP,0.7202632427215576
ucenci,2021_13,APRIORI,0.013734579086303711
ucenci,2021_14,GSP,0.04384899139404297
ucenci,2021_14,APRIORI,0.007016897201538086
ucenci,2021_15,GSP,0.9619576930999756
ucenci,2021_15,APRIORI,0.01882004737854004
ucenci,2021_16,GSP,0.3839387893676758
ucenci,2021_16,APRIORI,0.009973287582397461
ucenci,2021_17,GSP,0.013955831527709961
ucenci,2021_17,APRIORI,0.007985591888427734
ucenci,2021_18,GSP,1.1219398975372314
ucenci,2021_18,APRIORI,0.025933265686035156
ucenci,2021_19,GSP,0.15291452407836914
ucenci,2021_19,APRIORI,0.012012004852294922
ucenci,2021_2,GSP,0.006980180740356445
ucenci,2021_2,APRIORI,0.004959583282470703
ucenci,2021_20,GSP,0.028611421585083008
ucenci,2021_20,APRIORI,0.008291244506835938
ucenci,2021_21,GSP,0.025033950805664062
ucenci,2021_21,APRIORI,0.007810831069946289
ucenci,2021_22,GSP,0.0937495231628418
ucenci,2021_22,APRIORI,0.01092839241027832
ucenci,2021_23,GSP,0.02565908432006836
ucenci,2021_23,APRIORI,0.007004737854003906
ucenci,2021_24,GSP,0.011255264282226562
ucenci,2021_24,APRIORI,0.005984067916870117
ucenci,2021_25,GSP,0.004984855651855469
ucenci,2021_25,APRIORI,0.003945827484130859
ucenci,2021_26,GSP,0.006297111511230469
ucenci,2021_26,APRIORI,0.006944179534912109
ucenci,2021_27,GSP,0.0056018829345703125
ucenci,2021_27,APRIORI,0.005384683609008789
ucenci,2021_28,GSP,0.005981922149658203
ucenci,2021_28,APRIORI,0.00598454475402832
ucenci,2021_29,GSP,0.03297233581542969
ucenci,2021_29,APRIORI,0.008527278900146484
ucenci,2021_3,GSP,0.012079715728759766
ucenci,2021_3,APRIORI,0.007069587707519531
ucenci,2021_33,GSP,0.005983829498291016
ucenci,2021_33,APRIORI,0.005982637405395508
ucenci,2021_34,GSP,0.00598597526550293
ucenci,2021_34,APRIORI,0.0059452056884765625
ucenci,2021_35,GSP,0.033910274505615234
ucenci,2021_35,APRIORI,0.00856328010559082
ucenci,2021_36,GSP,0.13408875465393066
ucenci,2021_36,APRIORI,0.011936664581298828
ucenci,2021_37,GSP,0.5364851951599121
ucenci,2021_37,APRIORI,0.020344257354736328
ucenci,2021_38,GSP,0.5038936138153076
ucenci,2021_38,APRIORI,0.012964248657226562
ucenci,2021_39,GSP,0.2987484931945801
ucenci,2021_39,APRIORI,0.014918088912963867
ucenci,2021_4,GSP,0.02536463737487793
ucenci,2021_4,APRIORI,0.008276224136352539
ucenci,2021_5,GSP,0.03393197059631348
ucenci,2021_5,APRIORI,0.008238077163696289
ucenci,2021_6,GSP,0.03690028190612793
ucenci,2021_6,APRIORI,0.011973142623901367
ucenci,2021_7,GSP,0.03295111656188965
ucenci,2021_7,APRIORI,0.011968374252319336
ucenci,2021_8,GSP,0.049130916595458984
ucenci,2021_8,APRIORI,0.011968135833740234
ucenci,2021_9,GSP,0.7772753238677979
ucenci,2021_9,APRIORI,0.018837451934814453
zaposleni,2020_40,GSP,0.01962566375732422
zaposleni,2020_40,APRIORI,0.00698399543762207
zaposleni,2020_41,GSP,0.1713423728942871
zaposleni,2020_41,APRIORI,0.013247966766357422
zaposleni,2020_42,GSP,0.5219731330871582
zaposleni,2020_42,APRIORI,0.020943880081176758
zaposleni,2020_43,GSP,14.540104627609253
zaposleni,2020_43,APRIORI,0.08317255973815918
zaposleni,2020_44,GSP,1.5127031803131104
zaposleni,2020_44,APRIORI,0.03673219680786133
zaposleni,2020_45,GSP,8.245828866958618
zaposleni,2020_45,APRIORI,0.04614853858947754
zaposleni,2020_46,GSP,0.1712946891784668
zaposleni,2020_46,APRIORI,0.02092146873474121
zaposleni,2020_47,GSP,0.10795998573303223
zaposleni,2020_47,APRIORI,0.01693868637084961
zaposleni,2020_48,GSP,0.22630834579467773
zaposleni,2020_48,APRIORI,0.013961315155029297
zaposleni,2020_49,GSP,0.2432863712310791
zaposleni,2020_49,APRIORI,0.010934829711914062
zaposleni,2020_50,GSP,0.30605268478393555
zaposleni,2020_50,APRIORI,0.01410531997680664
zaposleni,2020_51,GSP,0.13782906532287598
zaposleni,2020_51,APRIORI,0.017243623733520508
zaposleni,2020_52,GSP,0.0615234375
zaposleni,2020_52,APRIORI,0.016540050506591797
zaposleni,2020_53,GSP,0.013962507247924805
zaposleni,2020_53,APRIORI,0.0079803466796875
zaposleni,2021_1,GSP,0.4401211738586426
zaposleni,2021_1,APRIORI,0.01489114761352539
zaposleni,2021_10,GSP,0.5472636222839355
zaposleni,2021_10,APRIORI,0.01817035675048828
zaposleni,2021_11,GSP,1.7143733501434326
zaposleni,2021_11,APRIORI,0.027112722396850586
zaposleni,2021_12,GSP,11.151805877685547
zaposleni,2021_12,APRIORI,0.04958224296569824
zaposleni,2021_13,GSP,0.6648547649383545
zaposleni,2021_13,APRIORI,0.017979860305786133
zaposleni,2021_14,GSP,0.03832411766052246
zaposleni,2021_14,APRIORI,0.006487846374511719
zaposleni,2021_15,GSP,0.4267756938934326
zaposleni,2021_15,APRIORI,0.013978958129882812
zaposleni,2021_16,GSP,0.12099981307983398
zaposleni,2021_16,APRIORI,0.007927417755126953
zaposleni,2021_17,GSP,0.019596338272094727
zaposleni,2021_17,APRIORI,0.007153511047363281
zaposleni,2021_18,GSP,0.19932889938354492
zaposleni,2021_18,APRIORI,0.015120267868041992
zaposleni,2021_19,GSP,0.2913224697113037
zaposleni,2021_19,APRIORI,0.007961273193359375
zaposleni,2021_2,GSP,0.12221264839172363
zaposleni,2021_2,APRIORI,0.006979227066040039
zaposleni,2021_20,GSP,0.010996103286743164
zaposleni,2021_20,APRIORI,0.010574579238891602
zaposleni,2021_21,GSP,0.021972179412841797
zaposleni,2021_21,APRIORI,0.006951808929443359
zaposleni,2021_22,GSP,0.02605271339416504
zaposleni,2021_22,APRIORI,0.005076885223388672
zaposleni,2021_23,GSP,0.011966705322265625
zaposleni,2021_23,APRIORI,0.007936477661132812
zaposleni,2021_24,GSP,0.006990909576416016
zaposleni,2021_24,APRIORI,0.0065653324127197266
zaposleni,2021_25,GSP,0.005982875823974609
zaposleni,2021_25,APRIORI,0.005276679992675781
zaposleni,2021_26,GSP,0.006061553955078125
zaposleni,2021_26,APRIORI,0.006033897399902344
zaposleni,2021_27,GSP,0.004948616027832031
zaposleni,2021_27,APRIORI,0.005465269088745117
zaposleni,2021_28,GSP,0.03816843032836914
zaposleni,2021_28,APRIORI,0.007073402404785156
zaposleni,2021_29,GSP,0.006678104400634766
zaposleni,2021_29,APRIORI,0.007256746292114258
zaposleni,2021_3,GSP,5.116692781448364
zaposleni,2021_3,APRIORI,0.05196070671081543
zaposleni,2021_30,GSP,0.002840757369995117
zaposleni,2021_30,APRIORI,0.003062725067138672
zaposleni,2021_31,GSP,0.0039827823638916016
zaposleni,2021_31,APRIORI,0.003958463668823242
zaposleni,2021_32,GSP,0.0048313140869140625
zaposleni,2021_32,APRIORI,0.00414586067199707
zaposleni,2021_33,GSP,0.00944066047668457
zaposleni,2021_33,APRIORI,0.004117488861083984
zaposleni,2021_34,GSP,0.007020473480224609
zaposleni,2021_34,APRIORI,0.0059435367584228516
zaposleni,2021_35,GSP,0.00920724868774414
zaposleni,2021_35,APRIORI,0.006628990173339844
zaposleni,2021_36,GSP,0.21831536293029785
zaposleni,2021_36,APRIORI,0.011836767196655273
zaposleni,2021_37,GSP,0.13139081001281738
zaposleni,2021_37,APRIORI,0.016530752182006836
zaposleni,2021_38,GSP,0.0802464485168457
zaposleni,2021_38,APRIORI,0.009929895401000977
zaposleni,2021_39,GSP,0.1147005558013916
zaposleni,2021_39,APRIORI,0.007034778594970703
zaposleni,2021_4,GSP,1.3543081283569336
zaposleni,2021_4,APRIORI,0.023133516311645508
zaposleni,2021_5,GSP,0.5842621326446533
zaposleni,2021_5,APRIORI,0.009940862655639648
zaposleni,2021_6,GSP,0.5217666625976562
zaposleni,2021_6,APRIORI,0.02493429183959961
zaposleni,2021_7,GSP,0.16268110275268555
zaposleni,2021_7,APRIORI,0.010934829711914062
zaposleni,2021_8,GSP,0.4939095973968506
zaposleni,2021_8,APRIORI,0.012965679168701172
zaposleni,2021_9,GSP,0.5310139656066895
zaposleni,2021_9,APRIORI,0.02089977264404297
