VNOS,REGIJA,OBDOBJE,STEV_UCENCEV,VZROK,TRAJANJE
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Severna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Severna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2021-03-17,Osrednja Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2021-03-17,Severna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Sum na okužbo pri delavcu,dolgo trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2021-03-17,Osrednja Slovenija,VRTEC,malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,dolgo trajanje
2021-03-17,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Zahodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-17,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Severna Slovenija,SREDNJA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-17,Vzhodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-17,Vzhodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-17,Osrednja Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2021-03-17,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2021-03-18,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Vzhodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Osrednja Slovenija,VRTEC,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-18,Severna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2021-03-18,Vzhodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2021-03-18,Vzhodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Zahodna Slovenija,SREDNJA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-18,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-18,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-18,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Sum na okužbo pri delavcu,kratko trajanje
2021-03-18,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-18,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-18,Severna Slovenija,SREDNJA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Severna Slovenija,VRTEC,srednje,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSTALO,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Sum na okužbo pri delavcu,kratko trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,SREDNJA ŠOLA,zelo veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Zahodna Slovenija,SREDNJA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,SREDNJA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Severna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Zahodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Sum na okužbo pri delavcu,srednje trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,dolgo trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-19,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2021-03-19,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-19,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Vzhodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-19,Severna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-19,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-19,Vzhodna Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2021-03-19,Osrednja Slovenija,OSTALO,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-19,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2021-03-19,Vzhodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-19,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-20,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-20,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-03-20,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2021-03-20,Severna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-03-20,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2021-03-20,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Osrednja Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,kratko trajanje
2021-03-20,Zahodna Slovenija,OSTALO,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2021-03-20,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-03-20,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
