VNOS,REGIJA,OBDOBJE,STEV_UCENCEV,VZROK,TRAJANJE
2020-10-12,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-12,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2020-10-12,Vzhodna Slovenija,OSTALO,zelo malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-12,Zahodna Slovenija,SREDNJA ŠOLA,malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-12,Osrednja Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-12,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-12,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-12,Zahodna Slovenija,SREDNJA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2020-10-13,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Zahodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Vzhodna Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Severna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Osrednja Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,OSTALO,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-13,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-13,Vzhodna Slovenija,GLASBENA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-13,Severna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Vzhodna Slovenija,GLASBENA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-13,Osrednja Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-13,Severna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-13,Zahodna Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-13,Vzhodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-13,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-13,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-13,Zahodna Slovenija,OSTALO,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Vzhodna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Severna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-14,Severna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Vzhodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Osrednja Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-14,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Vzhodna Slovenija,GLASBENA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Zahodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-14,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,kratko trajanje
2020-10-14,Severna Slovenija,SREDNJA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Severna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Severna Slovenija,SREDNJA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Zahodna Slovenija,OSTALO,zelo malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Vzhodna Slovenija,SREDNJA ŠOLA,malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Vzhodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-14,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-14,Zahodna Slovenija,OSTALO,zelo malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-14,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-14,Zahodna Slovenija,OSTALO,malo,Okužba pri delavcu,kratko trajanje
2020-10-14,Vzhodna Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-15,Severna Slovenija,VRTEC,malo,Okužba pri otroku / učencu / dijaku,dolgo trajanje
2020-10-15,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-15,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Osrednja Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Osrednja Slovenija,OSTALO,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-15,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-15,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-15,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-15,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-15,Osrednja Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-15,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Severna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-15,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Vzhodna Slovenija,SREDNJA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Severna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-15,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-15,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,kratko trajanje
2020-10-15,Zahodna Slovenija,OSTALO,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-15,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Zahodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri delavcu,srednje trajanje
2020-10-16,Severna Slovenija,VRTEC,veliko,Okužba pri delavcu,srednje trajanje
2020-10-16,Osrednja Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Severna Slovenija,VRTEC,veliko,Okužba pri delavcu,kratko trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-16,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-16,Severna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-16,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Severna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Zahodna Slovenija,OSNOVNA ŠOLA,srednje,Sum na okužbo pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Severna Slovenija,SREDNJA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Osrednja Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-16,Severna Slovenija,GLASBENA ŠOLA,zelo malo,Sum na okužbo pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Zahodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,kratko trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,srednje trajanje
2020-10-16,Severna Slovenija,OSNOVNA ŠOLA,srednje,Okužba pri delavcu,kratko trajanje
2020-10-16,Zahodna Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Vzhodna Slovenija,SREDNJA ŠOLA,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Severna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-16,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-16,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,srednje trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri delavcu,kratko trajanje
2020-10-16,Vzhodna Slovenija,OSNOVNA ŠOLA,zelo malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Zahodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Osrednja Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Vzhodna Slovenija,SREDNJA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-16,Osrednja Slovenija,VRTEC,srednje,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-17,Vzhodna Slovenija,VRTEC,srednje,Sum na okužbo pri delavcu,srednje trajanje
2020-10-17,Vzhodna Slovenija,VRTEC,malo,Sum na okužbo pri delavcu,srednje trajanje
2020-10-17,Severna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-17,Vzhodna Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-18,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2020-10-18,Osrednja Slovenija,SREDNJA ŠOLA,zelo veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-18,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-18,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri otroku / učencu / dijaku,kratko trajanje
2020-10-18,Osrednja Slovenija,OSTALO,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2020-10-18,Osrednja Slovenija,OSNOVNA ŠOLA,veliko,Okužba pri delavcu,srednje trajanje
2020-10-18,Vzhodna Slovenija,OSNOVNA ŠOLA,malo,Okužba pri otroku / učencu / dijaku,kratko trajanje
