VNOS,REGIJA,OBDOBJE,STEV_UCENCEV,VZROK,TRAJANJE
2021-08-16,Osrednja Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2021-08-17,Vzhodna Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2021-08-17,Vzhodna Slovenija,VRTEC,malo,Sum na okužbo pri delavcu,srednje trajanje
2021-08-17,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-19,Vzhodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-19,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-19,Zahodna Slovenija,VRTEC,zelo malo,Okužba pri delavcu,srednje trajanje
2021-08-20,Zahodna Slovenija,VRTEC,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
