VNOS,REGIJA,OBDOBJE,STEV_UCENCEV,VZROK,TRAJANJE
2021-08-24,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-24,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-24,Vzhodna Slovenija,VRTEC,malo,Okužba pri otroku / učencu / dijaku,srednje trajanje
2021-08-25,Osrednja Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
2021-08-27,Zahodna Slovenija,VRTEC,srednje,Okužba pri delavcu,srednje trajanje
2021-08-27,Zahodna Slovenija,VRTEC,malo,Okužba pri delavcu,srednje trajanje
