Rule,Confidence
{Komb. 1. in 2. star. obd.} => {zelo malo},0.8571428571428571
{zelo malo} => {Okužba s Covid-19 pri vzgojitelju},0.6666666666666666
{zelo malo} => {Okužba s Covid-19 pri otroku ali več otrocih skupine},0.6666666666666666
{Okužba s Covid-19 pri vzgojitelju} => {Okužba s Covid-19 pri otroku ali več otrocih skupine},0.75
{zelo malo} => {Komb. 1. in 2. star. obd.},0.7777777777777778
{zelo malo} => {9 days},0.6666666666666666
{zelo malo} => {zelo malo},0.8888888888888888
{Okužba s Covid-19 pri vzgojitelju} => {Komb. 1. in 2. star. obd.},0.75
{Okužba s Covid-19 pri vzgojitelju} => {zelo malo},0.875
"{Okužba s Covid-19 pri vzgojitelju} => {Okužba s Covid-19 pri otroku ali več otrocih skupine, zelo malo}",0.75
"{zelo malo} => {Okužba s Covid-19 pri otroku ali več otrocih skupine, zelo malo}",0.6666666666666666
"{Okužba s Covid-19 pri vzgojitelju, zelo malo} => {zelo malo}",0.8571428571428571
"{zelo malo} => {zelo malo}, {Komb. 1. in 2. star. obd.}",0.6666666666666666
"{zelo malo}, {zelo malo} => {Komb. 1. in 2. star. obd.}",0.75
"{zelo malo} => {zelo malo}, {9 days}",0.6666666666666666
"{zelo malo}, {zelo malo} => {9 days}",0.75
"{zelo malo} => {zelo malo}, {zelo malo}",0.6666666666666666
"{zelo malo}, {zelo malo} => {zelo malo}",0.75
"{zelo malo} => {9 days, zelo malo}",0.6666666666666666
"{zelo malo} => {zelo malo}, {9 days, zelo malo}",0.6666666666666666
"{zelo malo}, {zelo malo} => {9 days, zelo malo}",0.75
