Rule,Confidence
{Okužba s Covid-19 pri vzgojitelju} => {malo},0.8
{1. star. obd.} => {9 days},0.8
{9 days} => {2. star. obd.},0.8333333333333334
{Okužba s Covid-19 pri vzgojitelju} => {1. star. obd.},0.8
{1. star. obd.} => {2. star. obd.},0.8
{Okužba s Covid-19 pri vzgojitelju} => {9 days},0.8
{malo} => {srednje},0.5714285714285714
{malo} => {9 days},0.7142857142857143
{9 days} => {malo},0.6666666666666666
{malo} => {2. star. obd.},0.7142857142857143
{9 days} => {1. star. obd.},0.6666666666666666
{1. star. obd.} => {malo},0.8
{9 days} => {srednje},0.6666666666666666
{9 days} => {9 days},0.8333333333333334
{1. star. obd.} => {1. star. obd.},0.8
"{9 days} => {2. star. obd., 9 days}",0.8333333333333334
"{9 days, Okužba s Covid-19 pri vzgojitelju} => {1. star. obd.}",0.8
"{1. star. obd.} => {1. star. obd., malo}",0.8
"{1. star. obd., 9 days} => {2. star. obd.}",0.8
"{9 days, Okužba s Covid-19 pri vzgojitelju} => {9 days}",0.8
"{1. star. obd.} => {2. star. obd., 9 days}",0.8
"{9 days, malo} => {srednje}",0.8
"{9 days, malo} => {9 days}",1.0
"{Okužba s Covid-19 pri vzgojitelju} => {1. star. obd., malo}",0.8
"{9 days, malo} => {2. star. obd.}",1.0
"{malo} => {2. star. obd., 9 days}",0.7142857142857143
"{1. star. obd., 9 days} => {malo}",0.8
"{Okužba s Covid-19 pri vzgojitelju, malo} => {9 days}",0.8
"{1. star. obd., 9 days} => {1. star. obd.}",0.8
"{9 days, Okužba s Covid-19 pri vzgojitelju} => {malo}",0.8
"{1. star. obd., 9 days} => {9 days}",0.8
"{9 days} => {1. star. obd., malo}",0.6666666666666666
"{1. star. obd., 9 days} => {1. star. obd., malo}",0.8
"{9 days, malo} => {2. star. obd., 9 days}",1.0
"{9 days, Okužba s Covid-19 pri vzgojitelju} => {1. star. obd., malo}",0.8
"{1. star. obd., 9 days} => {2. star. obd., 9 days}",0.8
"{9 days, Okužba s Covid-19 pri vzgojitelju, malo} => {9 days}",1.0
