Sequence,Support,Relative Frequency
{Okužba s Covid-19 pri učitelju},7,1.0
{Okužba s Covid-19 pri vzgojitelju},7,1.0
{srednje},7,1.0
{Okužba pri otroku / učencu / dijaku},7,1.0
{Osrednja Slovenija},7,1.0
{kratko trajanje},7,1.0
{srednje trajanje},7,1.0
{VRTEC},7,1.0
{Vzhodna Slovenija},7,1.0
{OSNOVNA ŠOLA},7,1.0
{Severna Slovenija},7,1.0
{malo},7,1.0
{veliko},7,1.0
"{veliko}, {srednje}",7,1.0
"{Osrednja Slovenija}, {VRTEC}",7,1.0
"{srednje trajanje}, {Osrednja Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {veliko}",7,1.0
"{srednje trajanje}, {VRTEC}",7,1.0
"{VRTEC, srednje}",7,1.0
"{Osrednja Slovenija}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{VRTEC}, {veliko}",7,1.0
"{VRTEC, kratko trajanje}",7,1.0
"{malo}, {Severna Slovenija}",7,1.0
"{veliko}, {Vzhodna Slovenija}",7,1.0
"{srednje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{Osrednja Slovenija, VRTEC}",7,1.0
"{veliko}, {Severna Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}",7,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {VRTEC}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija, srednje trajanje}",7,1.0
"{OSNOVNA ŠOLA}, {malo}",7,1.0
"{srednje trajanje}, {veliko}",7,1.0
"{VRTEC}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{Osrednja Slovenija}, {OSNOVNA ŠOLA}",7,1.0
"{kratko trajanje}, {Vzhodna Slovenija}",7,1.0
"{srednje}, {malo}",7,1.0
"{Severna Slovenija}, {VRTEC}",7,1.0
"{kratko trajanje}, {Osrednja Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, malo}",7,1.0
"{malo, srednje trajanje}",7,1.0
"{srednje}, {OSNOVNA ŠOLA}",7,1.0
"{Severna Slovenija}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{veliko}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{VRTEC}, {malo}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, Vzhodna Slovenija}",7,1.0
"{Vzhodna Slovenija}, {Osrednja Slovenija}",7,1.0
"{malo}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{VRTEC, malo}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, Osrednja Slovenija}",7,1.0
"{VRTEC}, {OSNOVNA ŠOLA}",7,1.0
"{srednje trajanje}, {srednje trajanje}",7,1.0
"{Osrednja Slovenija}, {srednje}",7,1.0
"{malo}, {Osrednja Slovenija}",7,1.0
"{VRTEC, Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{veliko}, {Osrednja Slovenija}",7,1.0
"{kratko trajanje}, {veliko}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, kratko trajanje}",7,1.0
"{srednje trajanje}, {malo}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{Osrednja Slovenija, srednje}",7,1.0
"{Osrednja Slovenija}, {Severna Slovenija}",7,1.0
"{OSNOVNA ŠOLA}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {OSNOVNA ŠOLA}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{malo}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{srednje}, {Vzhodna Slovenija}",7,1.0
"{Osrednja Slovenija, malo}",7,1.0
"{VRTEC}, {srednje}",7,1.0
"{kratko trajanje}, {VRTEC}",7,1.0
"{srednje}, {Severna Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {malo}",7,1.0
"{malo}, {veliko}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{veliko}, {veliko}",7,1.0
"{Severna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Vzhodna Slovenija}, {VRTEC}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, srednje trajanje}",7,1.0
"{srednje trajanje}, {srednje}",7,1.0
"{srednje, srednje trajanje}",7,1.0
"{srednje}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{malo}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{OSNOVNA ŠOLA}, {veliko}",7,1.0
"{veliko}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{srednje trajanje}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {Severna Slovenija}",7,1.0
"{VRTEC, srednje trajanje}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija}",7,1.0
"{VRTEC}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{malo}, {malo}",7,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Vzhodna Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, VRTEC}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{VRTEC}, {VRTEC}",7,1.0
"{kratko trajanje}, {malo}",7,1.0
"{Severna Slovenija}, {Vzhodna Slovenija}",7,1.0
"{Osrednja Slovenija, kratko trajanje}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju, VRTEC}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija}, {malo}",7,1.0
"{Osrednja Slovenija}, {srednje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri učitelju}, {VRTEC}",7,1.0
"{Severna Slovenija}, {VRTEC}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{srednje trajanje}, {srednje}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{Osrednja Slovenija, malo}, {VRTEC}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija, srednje trajanje}",7,1.0
"{malo}, {veliko}, {VRTEC}",7,1.0
"{srednje trajanje}, {malo}, {Osrednja Slovenija}",7,1.0
"{malo}, {Severna Slovenija}, {VRTEC}",7,1.0
"{srednje}, {malo}, {Osrednja Slovenija}",7,1.0
"{srednje trajanje}, {Vzhodna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Severna Slovenija}, {Okužba s Covid-19 pri učitelju}, {Osrednja Slovenija}",7,1.0
"{Severna Slovenija}, {Vzhodna Slovenija}, {Osrednja Slovenija}",7,1.0
"{malo, srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{srednje trajanje}, {OSNOVNA ŠOLA}, {veliko}",7,1.0
"{VRTEC, Vzhodna Slovenija}, {Osrednja Slovenija}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija, malo}",7,1.0
"{VRTEC}, {veliko}, {srednje trajanje}",7,1.0
"{malo}, {Osrednja Slovenija}, {VRTEC}",7,1.0
"{srednje trajanje}, {Vzhodna Slovenija}, {malo}",7,1.0
"{VRTEC}, {VRTEC, Vzhodna Slovenija}",7,1.0
"{Osrednja Slovenija}, {srednje}, {Severna Slovenija}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{kratko trajanje}, {malo}, {VRTEC}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {VRTEC}, {OSNOVNA ŠOLA}",7,1.0
"{VRTEC}, {veliko}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija, VRTEC, srednje trajanje}",7,1.0
"{kratko trajanje}, {veliko}, {VRTEC}",7,1.0
"{Osrednja Slovenija, VRTEC}, {srednje}",7,1.0
"{srednje}, {Severna Slovenija}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju, malo}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju, Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {VRTEC, srednje}",7,1.0
"{Severna Slovenija}, {VRTEC, Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {VRTEC, malo}",7,1.0
"{kratko trajanje}, {Osrednja Slovenija, VRTEC}",7,1.0
"{VRTEC, malo}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri vzgojitelju, VRTEC}",7,1.0
"{srednje}, {malo}, {veliko}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri vzgojitelju, malo}",7,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učitelju}, {VRTEC}",7,1.0
"{VRTEC}, {srednje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{VRTEC, srednje trajanje}, {OSNOVNA ŠOLA}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri učitelju}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Severna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{srednje trajanje}, {Severna Slovenija}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {VRTEC}, {Vzhodna Slovenija}",7,1.0
"{veliko}, {Okužba s Covid-19 pri učitelju}, {VRTEC}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, srednje trajanje}, {Vzhodna Slovenija}",7,1.0
"{malo, srednje trajanje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{OSNOVNA ŠOLA}, {Vzhodna Slovenija}, {VRTEC}",7,1.0
"{VRTEC, srednje}, {Vzhodna Slovenija}",7,1.0
"{VRTEC}, {srednje}, {malo}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri učitelju}, {malo}",7,1.0
"{VRTEC, srednje}, {Severna Slovenija}",7,1.0
"{Severna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}, {malo}",7,1.0
"{srednje}, {Okužba s Covid-19 pri učitelju}, {malo}",7,1.0
"{srednje trajanje}, {Severna Slovenija}, {Osrednja Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, Osrednja Slovenija}, {VRTEC}",7,1.0
"{malo}, {Osrednja Slovenija, VRTEC}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {VRTEC, Vzhodna Slovenija}",7,1.0
"{veliko}, {Osrednja Slovenija, VRTEC}",7,1.0
"{srednje trajanje}, {veliko}, {srednje trajanje}",7,1.0
"{srednje}, {Vzhodna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija}, {VRTEC}, {srednje}",7,1.0
"{Osrednja Slovenija, srednje trajanje}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {srednje trajanje}, {VRTEC}",7,1.0
"{VRTEC, malo}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{VRTEC}, {VRTEC}, {srednje}",7,1.0
"{Osrednja Slovenija, VRTEC}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{srednje}, {Vzhodna Slovenija}, {malo}",7,1.0
"{kratko trajanje}, {malo}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{srednje trajanje}, {Osrednja Slovenija}, {srednje trajanje}",7,1.0
"{Osrednja Slovenija, srednje}, {VRTEC}",7,1.0
"{srednje trajanje}, {Severna Slovenija}, {veliko}",7,1.0
"{srednje, srednje trajanje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{malo}, {malo}, {Vzhodna Slovenija}",7,1.0
"{VRTEC, srednje}, {veliko}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {malo}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, Osrednja Slovenija}, {OSNOVNA ŠOLA}",7,1.0
"{Osrednja Slovenija}, {OSNOVNA ŠOLA}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{srednje trajanje}, {srednje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Vzhodna Slovenija}, {VRTEC}, {Osrednja Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {veliko}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{VRTEC}, {malo}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}",7,1.0
"{Osrednja Slovenija}, {OSNOVNA ŠOLA}, {malo}",7,1.0
"{srednje}, {Severna Slovenija}, {Vzhodna Slovenija}",7,1.0
"{srednje trajanje}, {srednje}, {malo}",7,1.0
"{veliko}, {Osrednja Slovenija}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {veliko}, {malo}",7,1.0
"{Osrednja Slovenija, VRTEC}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{malo, srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija}, {VRTEC}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija}, {VRTEC}",7,1.0
"{veliko}, {srednje}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{malo, srednje trajanje}, {malo}",7,1.0
"{VRTEC}, {VRTEC}, {Okužba pri otroku / učencu / dijaku}",7,1.0
"{VRTEC}, {srednje, srednje trajanje}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {VRTEC}, {Osrednja Slovenija}",7,1.0
"{Severna Slovenija}, {VRTEC}, {VRTEC}",7,1.0
"{srednje trajanje}, {srednje trajanje}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{veliko}, {Vzhodna Slovenija}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju, VRTEC, srednje trajanje}",7,1.0
"{malo, srednje trajanje}, {Severna Slovenija}",7,1.0
"{VRTEC, malo}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{kratko trajanje}, {VRTEC}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija}, {Osrednja Slovenija, VRTEC}",7,1.0
"{Osrednja Slovenija, malo}, {Vzhodna Slovenija}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju}, {veliko}",7,1.0
"{malo}, {veliko}, {Vzhodna Slovenija}",7,1.0
"{Osrednja Slovenija, malo}, {Severna Slovenija}",7,1.0
"{malo}, {Severna Slovenija}, {Vzhodna Slovenija}",7,1.0
"{VRTEC, malo}, {malo}",7,1.0
"{srednje}, {Severna Slovenija}, {veliko}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri učitelju}, {Osrednja Slovenija}",7,1.0
"{Vzhodna Slovenija}, {VRTEC, malo}",7,1.0
"{malo}, {veliko}, {Osrednja Slovenija}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju, VRTEC}",7,1.0
"{kratko trajanje}, {Vzhodna Slovenija}, {Osrednja Slovenija}",7,1.0
"{Osrednja Slovenija}, {VRTEC}, {Okužba s Covid-19 pri učitelju}",7,1.0
"{VRTEC}, {veliko}, {VRTEC}",7,1.0
"{srednje, srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{VRTEC, kratko trajanje}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{malo}, {Osrednja Slovenija}, {Vzhodna Slovenija}",7,1.0
"{VRTEC, malo}, {Severna Slovenija}",7,1.0
"{VRTEC, srednje trajanje}, {Osrednja Slovenija}",7,1.0
"{kratko trajanje}, {malo}, {Vzhodna Slovenija}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}, {malo}",7,1.0
"{VRTEC}, {malo}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija, VRTEC}, {srednje trajanje}",7,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri vzgojitelju, malo}",7,1.0
"{srednje trajanje}, {VRTEC, srednje trajanje}",7,1.0
"{Osrednja Slovenija, VRTEC}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{Osrednja Slovenija}, {VRTEC, srednje}",7,1.0
"{srednje, srednje trajanje}, {Severna Slovenija}",7,1.0
"{srednje trajanje}, {Okužba s Covid-19 pri učitelju}, {VRTEC}",7,1.0
"{Okužba s Covid-19 pri vzgojitelju}, {Osrednja Slovenija}, {Severna Slovenija}",7,1.0
"{srednje}, {Okužba s Covid-19 pri učitelju}, {VRTEC}",7,1.0
"{veliko}, {Severna Slovenija}, {Osrednja Slovenija}",7,1.0
"{kratko trajanje}, {Okužba s Covid-19 pri vzgojitelju}, {Okužba s Covid-19 pri vzgojitelju}",7,1.0
"{srednje}, {Okužba s Covid-19 pri vzgojitelju, Vzhodna Slovenija}",7,1.0
"{Osrednja Slovenija, VRTEC, kratko trajanje}",7,1.0
