Sequence,Support,Relative Frequency
{Jugovzhodna Slovenija},1,1.0
{Okužba s Covid-19 pri otroku ali več otrocih skupine},1,1.0
{veliko},1,1.0
{SREDNJA ŠOLA},1,1.0
{srednje},1,1.0
{VRTEC},1,1.0
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka},1,1.0
"{SREDNJA ŠOLA, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine, VRTEC}",1,1.0
"{Jugovzhodna Slovenija}, {veliko}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine, srednje}",1,1.0
"{srednje}, {veliko}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {SREDNJA ŠOLA}",1,1.0
"{Jugovzhodna Slovenija}, {srednje}",1,1.0
"{Jugovzhodna Slovenija}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {Jugovzhodna Slovenija}",1,1.0
"{srednje}, {srednje}",1,1.0
"{srednje}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",1,1.0
"{VRTEC}, {veliko}",1,1.0
"{Jugovzhodna Slovenija}, {SREDNJA ŠOLA}",1,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, veliko}",1,1.0
"{Jugovzhodna Slovenija, Okužba s Covid-19 pri otroku ali več otrocih skupine}",1,1.0
"{Jugovzhodna Slovenija, veliko}",1,1.0
"{srednje}, {SREDNJA ŠOLA}",1,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, SREDNJA ŠOLA}",1,1.0
"{Jugovzhodna Slovenija}, {Jugovzhodna Slovenija}",1,1.0
"{srednje, veliko}",1,1.0
"{VRTEC}, {srednje}",1,1.0
"{VRTEC}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",1,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, srednje}",1,1.0
"{srednje}, {Jugovzhodna Slovenija}",1,1.0
"{Jugovzhodna Slovenija, Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",1,1.0
"{VRTEC, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {veliko}",1,1.0
"{VRTEC}, {SREDNJA ŠOLA}",1,1.0
"{SREDNJA ŠOLA, veliko}",1,1.0
"{Jugovzhodna Slovenija, SREDNJA ŠOLA}",1,1.0
"{VRTEC}, {Jugovzhodna Slovenija}",1,1.0
"{Jugovzhodna Slovenija, VRTEC}",1,1.0
"{Jugovzhodna Slovenija, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",1,1.0
"{Jugovzhodna Slovenija, VRTEC}, {Jugovzhodna Slovenija}",1,1.0
"{VRTEC}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka, SREDNJA ŠOLA}",1,1.0
"{VRTEC}, {srednje, veliko}",1,1.0
"{VRTEC}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka, srednje}",1,1.0
"{Jugovzhodna Slovenija}, {SREDNJA ŠOLA, srednje}",1,1.0
"{Jugovzhodna Slovenija, srednje, veliko}",1,1.0
"{srednje}, {SREDNJA ŠOLA, srednje}",1,1.0
"{SREDNJA ŠOLA, srednje, veliko}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine, VRTEC}, {srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka, SREDNJA ŠOLA}",1,1.0
"{Okužba s Covid-19 pri dijaku ali več dijakih oddelka, SREDNJA ŠOLA, veliko}",1,1.0
"{VRTEC}, {SREDNJA ŠOLA, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine, VRTEC}, {Jugovzhodna Slovenija}",1,1.0
"{srednje}, {Jugovzhodna Slovenija, veliko}",1,1.0
"{srednje}, {srednje, veliko}",1,1.0
"{Jugovzhodna Slovenija, srednje}, {veliko}",1,1.0
"{VRTEC, srednje}, {SREDNJA ŠOLA}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine, VRTEC, srednje}",1,1.0
"{Okužba s Covid-19 pri otroku ali več otrocih skupine}, {SREDNJA ŠOLA, srednje}",1,1.0
"{Jugovzhodna Slovenija}, {SREDNJA ŠOLA, veliko}",1,1.0
