Rule,Confidence
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {VRTEC},0.8333333333333334
{kratko} => {VRTEC},1.0
{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.8333333333333334
{OSNOVNA ŠOLA} => {kratko},0.8333333333333334
{SREDNJA ŠOLA} => {veliko},0.9090909090909091
{veliko} => {veliko},1.0
{SREDNJA ŠOLA} => {OSNOVNA ŠOLA},0.9090909090909091
{srednje} => {VRTEC},0.9166666666666666
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učitelju},0.9166666666666666
{kratko} => {Okužba s Covid-19 pri učitelju},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {SREDNJA ŠOLA},0.9166666666666666
{kratko} => {SREDNJA ŠOLA},1.0
{srednje} => {Okužba s Covid-19 pri učitelju},0.9166666666666666
{OSNOVNA ŠOLA} => {srednje},0.9166666666666666
{srednje} => {SREDNJA ŠOLA},0.9166666666666666
{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA},0.9166666666666666
{malo} => {Okužba s Covid-19 pri učitelju},0.9090909090909091
{VRTEC} => {srednje},1.0
{VRTEC} => {OSNOVNA ŠOLA},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.8333333333333334
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {kratko},0.8333333333333334
{OSNOVNA ŠOLA} => {malo},0.8333333333333334
{OSNOVNA ŠOLA} => {veliko},0.9166666666666666
{srednje} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.8333333333333334
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},0.9166666666666666
{srednje} => {kratko},0.8333333333333334
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {OSNOVNA ŠOLA},0.9166666666666666
{kratko} => {srednje},1.0
{kratko} => {OSNOVNA ŠOLA},1.0
{VRTEC} => {veliko},0.9090909090909091
{SREDNJA ŠOLA} => {Okužba s Covid-19 pri učitelju},0.9090909090909091
{veliko} => {Okužba s Covid-19 pri učitelju},0.9090909090909091
{SREDNJA ŠOLA} => {SREDNJA ŠOLA},0.9090909090909091
{veliko} => {SREDNJA ŠOLA},1.0
{srednje} => {srednje},0.9166666666666666
{srednje} => {OSNOVNA ŠOLA},0.9166666666666666
{malo} => {srednje},0.9090909090909091
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko},0.9166666666666666
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo},0.8333333333333334
{kratko} => {malo},1.0
{kratko} => {veliko},1.0
{Okužba s Covid-19 pri učitelju} => {srednje},0.9090909090909091
{srednje} => {veliko},0.9166666666666666
{OSNOVNA ŠOLA} => {VRTEC},0.9166666666666666
{srednje} => {malo},0.9166666666666666
{Okužba s Covid-19 pri učitelju} => {OSNOVNA ŠOLA},0.9090909090909091
{malo} => {veliko},0.9090909090909091
{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri učitelju},0.9166666666666666
{veliko} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.9090909090909091
{OSNOVNA ŠOLA} => {SREDNJA ŠOLA},0.9166666666666666
{SREDNJA ŠOLA} => {srednje},0.9090909090909091
{veliko} => {srednje},1.0
{Okužba s Covid-19 pri učitelju} => {veliko},0.9090909090909091
{veliko} => {OSNOVNA ŠOLA},1.0
"{malo} => {Okužba s Covid-19 pri učitelju}, {srednje}",0.9090909090909091
"{malo}, {Okužba s Covid-19 pri učitelju} => {srednje}",1.0
"{Okužba s Covid-19 pri učitelju} => {srednje, veliko}",0.9090909090909091
