Rule,Confidence
{3. razred} => {veliko},1.0
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {8 days},0.75
{10 days} => {9 days},0.7777777777777778
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {9 days},0.875
{veliko} => {srednje},0.9
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {6. razred},0.5454545454545454
{srednje} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6
{veliko} => {2. letnik},0.6
{8. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7777777777777778
{srednje} => {4. razred},0.7
{8. razred} => {4. razred},0.6666666666666666
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7272727272727273
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {4. razred},0.5454545454545454
{veliko} => {7 days},0.6
{10 days} => {8. razred},0.6666666666666666
{10 days} => {srednje},0.7777777777777778
{9 days} => {6. razred},0.5454545454545454
{srednje} => {8 days},0.6
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {8. razred},0.75
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {srednje},0.75
{9 days} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7272727272727273
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {8 days},0.5454545454545454
{9 days} => {4. razred},0.6363636363636364
{9 days} => {Okužba s Covid-19 pri učitelju},0.5454545454545454
{7. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6666666666666666
{srednje} => {9 days},0.9
{8. razred} => {9 days},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days},1.0
{veliko} => {malo},0.7
{srednje} => {7. razred},0.7
{7. razred} => {10 days},0.6666666666666666
{veliko} => {7. razred},0.6
{2. razred} => {10 days},0.7777777777777778
{9. razred} => {9 days},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {7. razred},0.7272727272727273
{9 days} => {9 days},1.0
{9 days} => {6 days},0.5454545454545454
{srednje} => {8. razred},0.7
{veliko} => {8. razred},0.9
{8. razred} => {8. razred},0.6666666666666666
{srednje} => {srednje},0.9
{8. razred} => {srednje},0.7777777777777778
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {8. razred},0.7272727272727273
{10 days} => {malo},0.6666666666666666
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},0.9090909090909091
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {2. letnik},0.5454545454545454
{srednje} => {7 days},0.6
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{veliko} => {2. razred},0.8
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {malo},0.75
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {veliko},0.875
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {7 days},0.5454545454545454
{Okužba s Covid-19 pri učitelju} => {9 days},1.0
{4. razred} => {9 days},0.75
{9. razred} => {srednje},1.0
{7. razred} => {6. razred},0.6666666666666666
{9 days} => {srednje},0.8181818181818182
{9 days} => {2. letnik},0.5454545454545454
{2. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6666666666666666
{9 days} => {7 days},0.5454545454545454
{7 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {2. razred},0.875
{4. razred} => {srednje},0.75
{9 days} => {8 days},0.6363636363636364
{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{srednje} => {malo},0.8
{veliko} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{8. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{8. razred} => {malo},0.6666666666666666
{srednje} => {veliko},0.8
{veliko} => {veliko},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{8. razred} => {veliko},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo},0.7272727272727273
{8 days} => {9 days},0.875
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko},0.9090909090909091
{7. razred} => {9 days},0.7777777777777778
{2. razred} => {9 days},0.8888888888888888
