Rule,Confidence
{malo} => {10 days},0.8571428571428571
{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days},0.7777777777777778
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {2. star. obd.},0.75
{9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{malo} => {zelo malo},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo},0.7777777777777778
{10 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {zelo malo},0.7777777777777778
{srednje} => {1. letnik},0.6
{veliko} => {srednje},0.8571428571428571
{9 days} => {1. letnik},0.8571428571428571
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje},1.0
{srednje} => {9 days},0.6
{srednje} => {1. razred},0.6
{9 days} => {9 days},0.8571428571428571
{4. letnik} => {srednje},1.0
{zelo malo} => {10 days},0.8571428571428571
{malo} => {2. star. obd.},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {2. star. obd.},0.6666666666666666
{veliko} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{malo} => {srednje},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},0.8888888888888888
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.875
{srednje} => {10 days},0.7
{srednje} => {5 days},0.6
{2. star. obd.} => {5 days},0.8571428571428571
{veliko} => {1. letnik},0.8571428571428571
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {1. letnik},0.75
{srednje} => {zelo malo},0.7
{srednje} => {malo},0.7
{2. star. obd.} => {zelo malo},0.8571428571428571
{10 days} => {10 days},0.8571428571428571
{9 days} => {zelo malo},0.8571428571428571
{10 days} => {zelo malo},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko},0.6666666666666666
{veliko} => {9 days},0.8571428571428571
{zelo malo} => {2. star. obd.},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.6666666666666666
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {9 days},0.75
{zelo malo} => {srednje},0.8571428571428571
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {1. razred},0.75
{malo} => {1. letnik},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.7777777777777778
{srednje} => {2. star. obd.},0.6
{srednje} => {4. letnik},0.6
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {1. letnik},0.6666666666666666
{srednje} => {srednje},0.9
{2. star. obd.} => {srednje},1.0
{10 days} => {2. star. obd.},0.8571428571428571
{veliko} => {zelo malo},0.8571428571428571
{9 days} => {srednje},0.8571428571428571
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {5 days},0.75
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {zelo malo},0.875
{10 days} => {srednje},1.0
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {malo},0.875
{veliko} => {malo},0.8571428571428571
{srednje} => {6 days},0.6
{srednje} => {veliko},0.6
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days},0.6666666666666666
{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.7
{srednje} => {Okužba s Covid-19 pri učitelju},0.6
{2. star. obd.} => {Okužba s Covid-19 pri učitelju},0.8571428571428571
"{Okužba s Covid-19 pri drugem strokovnem delavcu, veliko} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",1.0
"{Okužba s Covid-19 pri drugem strokovnem delavcu, veliko} => {1. letnik}",1.0
"{srednje} => {srednje}, {9 days}",0.6
"{srednje}, {srednje} => {9 days}",0.6666666666666666
"{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6
"{srednje}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.8571428571428571
"{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {1. letnik}",0.6
"{srednje}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {1. letnik}",0.8571428571428571
"{veliko} => {srednje}, {zelo malo}",0.8571428571428571
"{veliko}, {srednje} => {zelo malo}",1.0
"{veliko} => {srednje}, {malo}",0.8571428571428571
"{veliko}, {srednje} => {malo}",1.0
"{srednje} => {veliko}, {1. letnik}",0.6
"{srednje}, {veliko} => {1. letnik}",1.0
"{veliko} => {9 days}, {zelo malo}",0.8571428571428571
"{veliko}, {9 days} => {zelo malo}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {9 days}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}",0.8571428571428571
"{srednje} => {10 days, srednje}",0.6
"{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.75
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje} => {srednje}",1.0
"{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {9 days}",0.6
"{srednje}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {9 days}",0.8571428571428571
"{malo} => {zelo malo}, {srednje}",0.8571428571428571
"{malo}, {zelo malo} => {srednje}",0.8571428571428571
"{zelo malo} => {srednje}, {srednje}",0.8571428571428571
"{zelo malo}, {srednje} => {srednje}",1.0
"{malo} => {10 days}, {zelo malo}",0.8571428571428571
"{malo}, {10 days} => {zelo malo}",1.0
"{2. star. obd., srednje} => {srednje}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days}, {2. star. obd.}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {10 days} => {2. star. obd.}",0.8571428571428571
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu}",0.8571428571428571
"{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {9 days}",0.6
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}",0.75
"{srednje} => {veliko}, {zelo malo}",0.6
"{srednje}, {veliko} => {zelo malo}",1.0
"{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {5 days}",0.6
"{srednje}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {5 days}",0.8571428571428571
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",1.0
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje}, {zelo malo}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {srednje} => {zelo malo}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje}, {malo}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {srednje} => {malo}",0.75
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri drugem strokovnem delavcu, veliko}",0.6666666666666666
"{10 days} => {zelo malo}, {srednje}",0.8571428571428571
"{10 days}, {zelo malo} => {srednje}",1.0
"{malo} => {10 days}, {srednje}",0.8571428571428571
"{malo}, {10 days} => {srednje}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje}, {1. letnik}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje} => {1. letnik}",0.75
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {10 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.8571428571428571
"{4. letnik, Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje}",1.0
"{10 days} => {10 days}, {zelo malo}",0.8571428571428571
"{10 days}, {10 days} => {zelo malo}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {1. letnik}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {1. letnik}",1.0
"{9 days, srednje} => {9 days}",0.8571428571428571
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko}, {1. letnik}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {veliko} => {1. letnik}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri drugem strokovnem delavcu}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}, {9 days}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {9 days} => {9 days}",1.0
"{malo} => {10 days, srednje}",0.8571428571428571
"{srednje} => {9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6
"{srednje}, {9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",1.0
"{10 days, malo} => {10 days}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days, srednje}",0.7777777777777778
"{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",0.6
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje}, {srednje}",0.875
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {srednje} => {srednje}",0.875
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {zelo malo}, {srednje}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {zelo malo} => {srednje}",0.8571428571428571
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {malo}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo}",0.8571428571428571
"{srednje} => {10 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.6
"{srednje}, {10 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.8571428571428571
"{srednje} => {9 days}, {9 days}",0.6
"{srednje}, {9 days} => {9 days}",1.0
"{srednje} => {4. letnik}, {srednje}",0.6
"{srednje}, {4. letnik} => {srednje}",1.0
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje}, {zelo malo}",0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje} => {zelo malo}",0.875
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {1. letnik}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {1. letnik}",0.8571428571428571
"{10 days, malo} => {2. star. obd.}",1.0
"{srednje} => {4. letnik, Okužba s Covid-19 pri drugem strokovnem delavcu}",0.6
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko}, {zelo malo}",0.6666666666666666
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {veliko} => {zelo malo}",1.0
"{10 days, malo} => {srednje}",1.0
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {malo}, {zelo malo}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {malo} => {zelo malo}",0.8571428571428571
"{srednje} => {9 days, srednje}",0.6
"{srednje} => {zelo malo}, {srednje}",0.6
"{srednje}, {zelo malo} => {srednje}",0.8571428571428571
"{9 days} => {9 days, srednje}",0.8571428571428571
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje}",0.8571428571428571
"{10 days} => {10 days, srednje}",0.8571428571428571
"{srednje} => {srednje}, {zelo malo}",0.7
"{srednje}, {srednje} => {zelo malo}",0.7777777777777778
"{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {1. letnik}",0.6
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {1. letnik}",0.75
"{srednje} => {srednje}, {5 days}",0.6
"{srednje}, {srednje} => {5 days}",0.6666666666666666
"{9 days} => {srednje}, {zelo malo}",0.8571428571428571
"{9 days}, {srednje} => {zelo malo}",1.0
"{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje}, {1. razred}",0.75
"{Okužba s Covid-19 pri drugem strokovnem delavcu}, {srednje} => {1. razred}",0.75
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {malo}",0.6666666666666666
