Sequence,Support,Relative Frequency
{kratko},8,0.8888888888888888
{malo},7,0.7777777777777778
{VRTEC},8,0.8888888888888888
{OSNOVNA ŠOLA},8,0.8888888888888888
{srednje},9,1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka},7,0.7777777777777778
{Okužba s Covid-19 pri učitelju},8,0.8888888888888888
{Sum na okužbo s Covid-19 pri učitelju},7,0.7777777777777778
"{srednje}, {kratko}",8,0.8888888888888888
"{Okužba s Covid-19 pri učitelju}, {srednje}",8,0.8888888888888888
"{OSNOVNA ŠOLA, srednje}",8,0.8888888888888888
"{malo, srednje}",7,0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",7,0.7777777777777778
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{OSNOVNA ŠOLA, kratko}",7,0.7777777777777778
"{srednje}, {Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{srednje}, {OSNOVNA ŠOLA}",8,0.8888888888888888
"{srednje}, {Sum na okužbo s Covid-19 pri učitelju}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{VRTEC}, {VRTEC}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA}",8,0.8888888888888888
"{VRTEC}, {srednje}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju}",8,0.8888888888888888
"{VRTEC, srednje}",8,0.8888888888888888
"{OSNOVNA ŠOLA}, {srednje}",8,0.8888888888888888
"{VRTEC}, {kratko}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju, srednje}",8,0.8888888888888888
"{VRTEC}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{VRTEC, malo}",7,0.7777777777777778
"{VRTEC}, {Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{VRTEC}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{srednje}, {VRTEC}",7,0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",7,0.7777777777777778
"{srednje}, {srednje}",8,0.8888888888888888
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",8,0.8888888888888888
"{Okužba s Covid-19 pri učitelju, srednje}, {srednje}",8,0.8888888888888888
"{srednje}, {OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{srednje}, {srednje}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{VRTEC, srednje}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{srednje}, {Okužba s Covid-19 pri učitelju, srednje}",7,0.7777777777777778
"{VRTEC}, {srednje}, {srednje}",7,0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}, {srednje}",7,0.7777777777777778
"{VRTEC}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",7,0.7777777777777778
"{VRTEC}, {OSNOVNA ŠOLA, srednje}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju, srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA}, {srednje}",7,0.7777777777777778
"{VRTEC}, {Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",7,0.7777777777777778
"{VRTEC}, {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA, srednje}",8,0.8888888888888888
"{Okužba s Covid-19 pri učitelju, srednje}, {OSNOVNA ŠOLA}",8,0.8888888888888888
"{srednje}, {OSNOVNA ŠOLA}, {srednje}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {srednje}, {srednje}",7,0.7777777777777778
"{VRTEC, srednje}, {VRTEC}",7,0.7777777777777778
"{VRTEC}, {OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}",7,0.7777777777777778
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",7,0.7777777777777778
"{VRTEC}, {srednje}, {Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",7,0.7777777777777778
"{VRTEC, srednje}, {srednje}",7,0.7777777777777778
"{VRTEC}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{VRTEC}, {OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{VRTEC}, {srednje}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{OSNOVNA ŠOLA, srednje}, {srednje}",8,0.8888888888888888
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {OSNOVNA ŠOLA, srednje}",7,0.7777777777777778
"{srednje}, {srednje}, {srednje}",7,0.7777777777777778
"{srednje}, {OSNOVNA ŠOLA, srednje}",8,0.8888888888888888
"{Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{srednje}, {Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",7,0.7777777777777778
"{VRTEC, srednje}, {kratko}",7,0.7777777777777778
"{VRTEC}, {Okužba s Covid-19 pri učitelju, srednje}",7,0.7777777777777778
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju, srednje}",8,0.8888888888888888
"{OSNOVNA ŠOLA, Okužba s Covid-19 pri učitelju}, {srednje}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {OSNOVNA ŠOLA, srednje}",8,0.8888888888888888
"{srednje}, {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{srednje}, {OSNOVNA ŠOLA, kratko}",7,0.7777777777777778
"{srednje}, {srednje}, {Okužba s Covid-19 pri učitelju}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {srednje}, {OSNOVNA ŠOLA}",7,0.7777777777777778
"{Okužba s Covid-19 pri učitelju}, {Okužba s Covid-19 pri učencu ali več učencih oddelka, srednje}",7,0.7777777777777778
"{OSNOVNA ŠOLA}, {Okužba s Covid-19 pri učitelju, srednje}",7,0.7777777777777778
