antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'9 days'}),frozenset({'Okužba s Covid-19'}),0.3094254230617867,0.6736521054702873,0.20262691853600945,0.6548489666136724,0.9720877605756341,-0.005818169195597578,0.9455219975089325,-0.03991960383052398
frozenset({'Okužba s Covid-19'}),frozenset({'Učitelj'}),0.6736521054702873,0.45902203856749313,0.3157467532467532,0.4687089236161822,1.0211033114639108,0.006525590508498047,1.0182327268032092,0.06332863233630674
frozenset({'Učitelj'}),frozenset({'Okužba s Covid-19'}),0.45902203856749313,0.6736521054702873,0.3157467532467532,0.6878683956703461,1.0211033114639108,0.006525590508498047,1.0455458210666948,0.03820334154033454
