Rule,Confidence
{VRTEC} => {srednje trajanje},1.0
{OSNOVNA ŠOLA} => {Okužba pri otroku / učencu / dijaku},0.8125
{Okužba pri otroku / učencu / dijaku} => {OSNOVNA ŠOLA},0.6842105263157895
{OSNOVNA ŠOLA} => {srednje trajanje},1.0
{srednje trajanje} => {OSNOVNA ŠOLA},0.5517241379310345
{Okužba pri otroku / učencu / dijaku} => {srednje trajanje},1.0
{srednje trajanje} => {Okužba pri otroku / učencu / dijaku},0.6551724137931034
{Okužba pri otroku / učencu / dijaku} => {veliko},0.5263157894736842
{veliko} => {Okužba pri otroku / učencu / dijaku},0.9090909090909091
{veliko} => {srednje trajanje},1.0
{srednje} => {srednje trajanje},1.0
{Osrednjeslovenska} => {srednje trajanje},1.0
"{OSNOVNA ŠOLA} => {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",0.8125
"{Okužba pri otroku / učencu / dijaku} => {OSNOVNA ŠOLA}, {srednje trajanje}",0.6842105263157895
"{srednje trajanje}, {OSNOVNA ŠOLA} => {Okužba pri otroku / učencu / dijaku}",0.8125
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku} => {OSNOVNA ŠOLA}",0.6842105263157895
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku} => {srednje trajanje}",1.0
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje} => {OSNOVNA ŠOLA}",0.6842105263157895
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA} => {srednje trajanje}",1.0
"{Okužba pri otroku / učencu / dijaku} => {srednje trajanje}, {veliko}",0.5263157894736842
"{veliko} => {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",0.9090909090909091
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku} => {veliko}",0.5263157894736842
"{srednje trajanje}, {veliko} => {Okužba pri otroku / učencu / dijaku}",0.9090909090909091
"{Okužba pri otroku / učencu / dijaku}, {veliko} => {srednje trajanje}",1.0
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje} => {veliko}",0.5263157894736842
"{veliko}, {srednje trajanje} => {Okužba pri otroku / učencu / dijaku}",0.9090909090909091
"{OSNOVNA ŠOLA}, {srednje trajanje} => {Okužba pri otroku / učencu / dijaku}",0.8125
"{veliko}, {Okužba pri otroku / učencu / dijaku} => {srednje trajanje}",1.0
