Sequence,Support,Relative Frequency
{veliko},71,0.34299516908212563
{srednje trajanje},153,0.7391304347826086
{OSNOVNA ŠOLA},102,0.4927536231884058
{Okužba pri otroku / učencu / dijaku},135,0.6521739130434783
{srednje},65,0.3140096618357488
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",78,0.37681159420289856
"{OSNOVNA ŠOLA}, {srednje trajanje}",71,0.34299516908212563
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",89,0.42995169082125606
"{srednje trajanje}, {OSNOVNA ŠOLA}",71,0.34299516908212563
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",78,0.37681159420289856
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",89,0.42995169082125606
