Sequence,Support,Relative Frequency
{veliko},52,0.3270440251572327
{srednje trajanje},118,0.7421383647798742
{OSNOVNA ŠOLA},78,0.49056603773584906
{Okužba pri otroku / učencu / dijaku},112,0.7044025157232704
{srednje},58,0.36477987421383645
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",59,0.3710691823899371
"{OSNOVNA ŠOLA}, {srednje trajanje}",51,0.32075471698113206
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",86,0.5408805031446541
"{srednje trajanje}, {OSNOVNA ŠOLA}",51,0.32075471698113206
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",59,0.3710691823899371
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",86,0.5408805031446541
