Sequence,Support,Relative Frequency
{veliko},68,0.3383084577114428
{srednje trajanje},158,0.7860696517412935
{OSNOVNA ŠOLA},107,0.5323383084577115
{Okužba pri otroku / učencu / dijaku},118,0.5870646766169154
{srednje},75,0.373134328358209
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",69,0.34328358208955223
"{OSNOVNA ŠOLA}, {srednje trajanje}",76,0.3781094527363184
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",95,0.472636815920398
"{srednje trajanje}, {OSNOVNA ŠOLA}",76,0.3781094527363184
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",69,0.34328358208955223
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",95,0.472636815920398
