Sequence,Support,Relative Frequency
{veliko},46,0.3458646616541353
{srednje trajanje},96,0.7218045112781954
{OSNOVNA ŠOLA},78,0.5864661654135338
{Okužba pri otroku / učencu / dijaku},87,0.6541353383458647
{Osrednjeslovenska},50,0.37593984962406013
{srednje},44,0.3308270676691729
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",49,0.3684210526315789
"{OSNOVNA ŠOLA}, {srednje trajanje}",49,0.3684210526315789
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",58,0.43609022556390975
"{srednje trajanje}, {OSNOVNA ŠOLA}",49,0.3684210526315789
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",49,0.3684210526315789
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",58,0.43609022556390975
