Sequence,Support,Relative Frequency
{OSNOVNA ŠOLA},11,1.0
{kratko},11,1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka},9,0.8181818181818182
{veliko},9,0.8181818181818182
{srednje},11,1.0
{malo},10,0.9090909090909091
"{OSNOVNA ŠOLA}, {srednje}",10,0.9090909090909091
"{kratko}, {srednje}",10,0.9090909090909091
"{kratko}, {malo}",9,0.8181818181818182
"{malo}, {srednje}",10,0.9090909090909091
"{srednje}, {veliko}",9,0.8181818181818182
"{OSNOVNA ŠOLA}, {kratko}",10,0.9090909090909091
"{OSNOVNA ŠOLA}, {malo}",10,0.9090909090909091
"{OSNOVNA ŠOLA}, {kratko}, {srednje}",9,0.8181818181818182
"{OSNOVNA ŠOLA}, {malo}, {srednje}",9,0.8181818181818182
"{kratko}, {malo}, {srednje}",9,0.8181818181818182
