Rule,Confidence
{VRTEC} => {srednje trajanje},1.0
{srednje trajanje} => {VRTEC},1.0
{Obalno-kraška} => {VRTEC},1.0
{zelo malo} => {srednje trajanje},1.0
{VRTEC} => {Okužba s Covid-19 pri vzgojitelju},0.5
{Okužba s Covid-19 pri vzgojitelju} => {VRTEC},1.0
{Obalno-kraška} => {srednje trajanje},1.0
{malo} => {srednje trajanje},1.0
{srednje trajanje} => {malo},0.625
{malo} => {VRTEC},1.0
{VRTEC} => {malo},0.625
{Podravska} => {VRTEC},1.0
{srednje trajanje} => {Okužba s Covid-19 pri vzgojitelju},0.5
{Okužba s Covid-19 pri vzgojitelju} => {srednje trajanje},1.0
{Podravska} => {srednje trajanje},1.0
{zelo malo} => {VRTEC},1.0
"{Obalno-kraška} => {VRTEC}, {srednje trajanje}",1.0
"{VRTEC}, {Obalno-kraška} => {srednje trajanje}",1.0
"{Obalno-kraška}, {srednje trajanje} => {VRTEC}",1.0
"{malo} => {VRTEC}, {srednje trajanje}",1.0
"{VRTEC} => {malo}, {srednje trajanje}",0.625
"{srednje trajanje} => {VRTEC}, {malo}",0.625
"{malo}, {VRTEC} => {srednje trajanje}",1.0
"{malo}, {srednje trajanje} => {VRTEC}",1.0
"{VRTEC}, {srednje trajanje} => {malo}",0.625
"{srednje trajanje}, {Obalno-kraška} => {VRTEC}",1.0
"{zelo malo} => {VRTEC}, {srednje trajanje}",1.0
"{VRTEC}, {zelo malo} => {srednje trajanje}",1.0
"{zelo malo}, {srednje trajanje} => {VRTEC}",1.0
"{srednje trajanje}, {malo} => {VRTEC}",1.0
"{srednje trajanje}, {VRTEC} => {malo}",0.625
"{srednje trajanje}, {zelo malo} => {VRTEC}",1.0
"{zelo malo}, {VRTEC} => {srednje trajanje}",1.0
"{srednje trajanje} => {Okužba s Covid-19 pri vzgojitelju}, {VRTEC}",0.5
"{VRTEC} => {Okužba s Covid-19 pri vzgojitelju}, {srednje trajanje}",0.5
"{Okužba s Covid-19 pri vzgojitelju} => {VRTEC}, {srednje trajanje}",1.0
"{srednje trajanje}, {VRTEC} => {Okužba s Covid-19 pri vzgojitelju}",0.5
"{srednje trajanje}, {Okužba s Covid-19 pri vzgojitelju} => {VRTEC}",1.0
"{VRTEC}, {Okužba s Covid-19 pri vzgojitelju} => {srednje trajanje}",1.0
"{Podravska} => {VRTEC}, {srednje trajanje}",1.0
"{Podravska}, {VRTEC} => {srednje trajanje}",1.0
"{Podravska}, {srednje trajanje} => {VRTEC}",1.0
"{VRTEC}, {malo} => {srednje trajanje}",1.0
"{srednje trajanje}, {Podravska} => {VRTEC}",1.0
"{VRTEC}, {Podravska} => {srednje trajanje}",1.0
"{Obalno-kraška}, {VRTEC} => {srednje trajanje}",1.0
"{Okužba s Covid-19 pri vzgojitelju}, {VRTEC} => {srednje trajanje}",1.0
"{Okužba s Covid-19 pri vzgojitelju}, {srednje trajanje} => {VRTEC}",1.0
"{VRTEC}, {srednje trajanje} => {Okužba s Covid-19 pri vzgojitelju}",0.5
