Sequence,Support,Relative Frequency
{kratko trajanje},101,0.3098159509202454
{veliko},110,0.3374233128834356
{srednje trajanje},223,0.6840490797546013
{OSNOVNA ŠOLA},183,0.5613496932515337
{Okužba pri otroku / učencu / dijaku},239,0.7331288343558282
{srednje},128,0.39263803680981596
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",148,0.4539877300613497
"{OSNOVNA ŠOLA}, {srednje trajanje}",119,0.36503067484662577
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",157,0.4815950920245399
"{srednje trajanje}, {OSNOVNA ŠOLA}",119,0.36503067484662577
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",148,0.4539877300613497
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",157,0.4815950920245399
