Sequence,Support,Relative Frequency
{veliko},14,0.4117647058823529
{srednje trajanje},32,0.9411764705882353
{OSNOVNA ŠOLA},16,0.47058823529411764
{Osrednjeslovenska},14,0.4117647058823529
{Okužba pri otroku / učencu / dijaku},20,0.5882352941176471
"{OSNOVNA ŠOLA}, {srednje trajanje}",15,0.4411764705882353
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",19,0.5588235294117647
"{srednje trajanje}, {OSNOVNA ŠOLA}",15,0.4411764705882353
"{Okužba pri otroku / učencu / dijaku}, {veliko}",11,0.3235294117647059
"{veliko}, {Okužba pri otroku / učencu / dijaku}",11,0.3235294117647059
"{veliko}, {srednje trajanje}",12,0.35294117647058826
"{srednje trajanje}, {Osrednjeslovenska}",13,0.38235294117647056
"{Osrednjeslovenska}, {srednje trajanje}",13,0.38235294117647056
"{srednje trajanje}, {veliko}",12,0.35294117647058826
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",19,0.5588235294117647
