Sequence,Support,Relative Frequency
{veliko},45,0.36885245901639346
{srednje trajanje},84,0.6885245901639344
{OSNOVNA ŠOLA},65,0.5327868852459017
{Okužba pri otroku / učencu / dijaku},73,0.5983606557377049
{Osrednjeslovenska},37,0.30327868852459017
{srednje},41,0.3360655737704918
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",51,0.4180327868852459
"{OSNOVNA ŠOLA}, {srednje trajanje}",43,0.3524590163934426
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",51,0.4180327868852459
"{srednje trajanje}, {OSNOVNA ŠOLA}",43,0.3524590163934426
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",51,0.4180327868852459
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",51,0.4180327868852459
