Rule,Confidence
{4. razred} => {srednje},0.75
{srednje} => {4. razred},0.6
{3. razred} => {veliko},1.0
{veliko} => {3. razred},0.6
{10 days} => {9 days},0.7777777777777778
{9 days} => {10 days},0.6363636363636364
{8. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {8. razred},0.8181818181818182
{8. razred} => {malo},0.6666666666666666
{malo} => {8. razred},0.75
{srednje} => {veliko},0.8
{veliko} => {srednje},0.8
{8. razred} => {veliko},1.0
{veliko} => {8. razred},0.9
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo},0.7272727272727273
{malo} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{8 days} => {9 days},0.875
{9 days} => {8 days},0.6363636363636364
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko},0.9090909090909091
{veliko} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{7. razred} => {9 days},0.7777777777777778
{9 days} => {7. razred},0.6363636363636364
{8. razred} => {srednje},0.7777777777777778
{srednje} => {8. razred},0.7
{2. razred} => {9 days},0.8888888888888888
{9 days} => {2. razred},0.7272727272727273
{10 days} => {malo},0.6666666666666666
{malo} => {10 days},0.75
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},0.9090909090909091
{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{8. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7777777777777778
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {8. razred},0.875
{10 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.7777777777777778
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days},0.6363636363636364
{9. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9. razred},0.5454545454545454
{8 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.875
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {8 days},0.6363636363636364
{10 days} => {8. razred},0.6666666666666666
{8. razred} => {10 days},0.6666666666666666
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7272727272727273
{9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days},1.0
{10 days} => {srednje},0.7777777777777778
{srednje} => {10 days},0.7
{8 days} => {veliko},0.875
{veliko} => {8 days},0.7
{9 days} => {malo},0.7272727272727273
{malo} => {9 days},1.0
{7. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.7777777777777778
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {7. razred},0.6363636363636364
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {malo},0.75
{malo} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.75
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {veliko},0.875
{veliko} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7
{9 days} => {veliko},0.8181818181818182
{veliko} => {9 days},0.9
{4. razred} => {9 days},0.75
{9 days} => {4. razred},0.5454545454545454
{2. razred} => {7. razred},0.6666666666666666
{7. razred} => {2. razred},0.6666666666666666
{2. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8888888888888888
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {2. razred},0.7272727272727273
{7. razred} => {veliko},0.6666666666666666
{veliko} => {7. razred},0.6
{9. razred} => {srednje},1.0
{srednje} => {9. razred},0.6
{2. razred} => {malo},0.7777777777777778
{malo} => {2. razred},0.875
{2. razred} => {veliko},0.6666666666666666
{veliko} => {2. razred},0.6
{9 days} => {srednje},0.8181818181818182
{srednje} => {9 days},0.9
{8 days} => {srednje},0.875
{srednje} => {8 days},0.7
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {srednje},0.75
{srednje} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6
{9 days} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.7272727272727273
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {9 days},1.0
{2. letnik} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {2. letnik},0.5454545454545454
{3. razred} => {9 days},1.0
{9 days} => {3. razred},0.5454545454545454
{7. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6666666666666666
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {7. razred},0.75
{9 days} => {Okužba s Covid-19 pri učitelju},0.5454545454545454
{Okužba s Covid-19 pri učitelju} => {9 days},1.0
{2. razred} => {8. razred},0.6666666666666666
{8. razred} => {2. razred},0.6666666666666666
{2. razred} => {srednje},0.8888888888888888
{srednje} => {2. razred},0.8
{2. razred} => {Okužba s Covid-19 pri dijaku ali več dijakih oddelka},0.6666666666666666
{Okužba s Covid-19 pri dijaku ali več dijakih oddelka} => {2. razred},0.75
{8. razred} => {9 days},1.0
{9 days} => {8. razred},0.8181818181818182
{4. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.875
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {4. razred},0.6363636363636364
{4. razred} => {veliko},0.75
{veliko} => {4. razred},0.6
{7 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {7 days},0.5454545454545454
{3. razred} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {3. razred},0.5454545454545454
"{8. razred} => {9 days}, {veliko}",0.8888888888888888
"{9 days} => {8. razred}, {veliko}",0.7272727272727273
"{veliko} => {8. razred}, {9 days}",0.8
"{8. razred}, {9 days} => {veliko}",0.8888888888888888
"{8. razred}, {veliko} => {9 days}",0.8888888888888888
"{9 days}, {veliko} => {8. razred}",0.8888888888888888
"{4. razred} => {9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.75
"{9 days} => {4. razred}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.5454545454545454
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {4. razred}, {9 days}",0.5454545454545454
"{4. razred}, {9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",1.0
"{4. razred}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}",0.8571428571428571
"{9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {4. razred}",0.5454545454545454
"{2. razred} => {9 days}, {srednje}",0.7777777777777778
"{9 days} => {2. razred}, {srednje}",0.6363636363636364
"{srednje} => {2. razred}, {9 days}",0.7
"{2. razred}, {9 days} => {srednje}",0.875
"{2. razred}, {srednje} => {9 days}",0.875
"{9 days}, {srednje} => {2. razred}",0.7777777777777778
"{9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje}",0.7272727272727273
"{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days}, {srednje}",0.7272727272727273
"{srednje} => {9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.8
"{9 days}, {Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje}",0.7272727272727273
"{9 days}, {srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka}",0.8888888888888888
"{Okužba s Covid-19 pri učencu ali več učencih oddelka}, {srednje} => {9 days}",0.8
"{8. razred} => {9 days}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",0.7777777777777778
"{9 days} => {8. razred}, {Okužba s Covid-19 pri dijaku ali več dijakih oddelka}",0.6363636363636364
