Rule,Confidence
{9 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {9 days},0.6666666666666666
{malo} => {zelo malo},1.0
{zelo malo} => {malo},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {zelo malo},0.7777777777777778
{zelo malo} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {malo},0.7777777777777778
{malo} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},1.0
{10 days} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {10 days},0.6666666666666666
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje},1.0
{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.8
{4. letnik} => {srednje},1.0
{srednje} => {4. letnik},0.6
{malo} => {srednje},0.8571428571428571
{srednje} => {malo},0.6
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},0.8888888888888888
{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.875
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.7777777777777778
{2. star. obd.} => {5 days},0.8571428571428571
{5 days} => {2. star. obd.},1.0
{srednje} => {zelo malo},0.7
{zelo malo} => {srednje},1.0
{2. star. obd.} => {zelo malo},0.8571428571428571
{zelo malo} => {2. star. obd.},0.8571428571428571
{9 days} => {zelo malo},0.8571428571428571
{zelo malo} => {9 days},0.8571428571428571
{10 days} => {zelo malo},0.8571428571428571
{zelo malo} => {10 days},0.8571428571428571
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {veliko},0.6666666666666666
{veliko} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8571428571428571
{2. star. obd.} => {srednje},1.0
{srednje} => {2. star. obd.},0.7
{10 days} => {2. star. obd.},0.8571428571428571
{2. star. obd.} => {10 days},0.8571428571428571
{veliko} => {zelo malo},0.8571428571428571
{zelo malo} => {veliko},0.8571428571428571
{9 days} => {srednje},0.8571428571428571
{srednje} => {9 days},0.6
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {zelo malo},0.875
{zelo malo} => {Okužba s Covid-19 pri drugem strokovnem delavcu},1.0
{10 days} => {srednje},1.0
{srednje} => {10 days},0.7
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {malo},0.875
{malo} => {Okužba s Covid-19 pri drugem strokovnem delavcu},1.0
{srednje} => {veliko},0.6
