Rule,Confidence
{Zasavska} => {Okužba pri otroku / učencu / dijaku},1.0
{Okužba pri otroku / učencu / dijaku} => {Zasavska},1.0
{VRTEC} => {srednje trajanje},1.0
{srednje trajanje} => {VRTEC},1.0
{Zasavska} => {srednje},1.0
{srednje} => {Zasavska},1.0
{Okužba pri otroku / učencu / dijaku} => {srednje},1.0
{srednje} => {Okužba pri otroku / učencu / dijaku},1.0
{VRTEC} => {Zasavska},1.0
{Zasavska} => {VRTEC},1.0
{Zasavska} => {srednje trajanje},1.0
{srednje trajanje} => {Zasavska},1.0
{VRTEC} => {Okužba pri otroku / učencu / dijaku},1.0
{Okužba pri otroku / učencu / dijaku} => {VRTEC},1.0
{Okužba pri otroku / učencu / dijaku} => {srednje trajanje},1.0
{srednje trajanje} => {Okužba pri otroku / učencu / dijaku},1.0
{VRTEC} => {srednje},1.0
{srednje} => {VRTEC},1.0
{srednje} => {srednje trajanje},1.0
{srednje trajanje} => {srednje},1.0
"{Okužba pri otroku / učencu / dijaku} => {VRTEC}, {srednje trajanje}",1.0
"{srednje trajanje} => {Okužba pri otroku / učencu / dijaku}, {VRTEC}",1.0
"{VRTEC} => {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",1.0
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje} => {VRTEC}",1.0
"{Okužba pri otroku / učencu / dijaku}, {VRTEC} => {srednje trajanje}",1.0
"{srednje trajanje}, {VRTEC} => {Okužba pri otroku / učencu / dijaku}",1.0
"{VRTEC}, {srednje trajanje} => {Okužba pri otroku / učencu / dijaku}",1.0
"{VRTEC}, {Okužba pri otroku / učencu / dijaku} => {srednje trajanje}",1.0
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku} => {VRTEC}",1.0
"{srednje trajanje} => {Zasavska}, {srednje}",1.0
"{Zasavska} => {srednje}, {srednje trajanje}",1.0
"{srednje} => {Zasavska}, {srednje trajanje}",1.0
"{srednje trajanje}, {Zasavska} => {srednje}",1.0
"{srednje trajanje}, {srednje} => {Zasavska}",1.0
"{Zasavska}, {srednje} => {srednje trajanje}",1.0
"{srednje trajanje} => {Okužba pri otroku / učencu / dijaku}, {srednje}",1.0
"{Okužba pri otroku / učencu / dijaku} => {srednje}, {srednje trajanje}",1.0
"{srednje} => {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",1.0
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku} => {srednje}",1.0
"{srednje trajanje}, {srednje} => {Okužba pri otroku / učencu / dijaku}",1.0
"{Okužba pri otroku / učencu / dijaku}, {srednje} => {srednje trajanje}",1.0
"{VRTEC} => {Okužba pri otroku / učencu / dijaku}, {Zasavska}",1.0
"{Okužba pri otroku / učencu / dijaku} => {VRTEC}, {Zasavska}",1.0
"{Zasavska} => {Okužba pri otroku / učencu / dijaku}, {VRTEC}",1.0
"{VRTEC}, {Okužba pri otroku / učencu / dijaku} => {Zasavska}",1.0
"{VRTEC}, {Zasavska} => {Okužba pri otroku / učencu / dijaku}",1.0
"{Okužba pri otroku / učencu / dijaku}, {Zasavska} => {VRTEC}",1.0
"{Zasavska} => {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",1.0
