Sequence,Support,Relative Frequency
{malo},36,0.3185840707964602
{VRTEC},65,0.5752212389380531
{srednje trajanje},90,0.7964601769911505
{OSNOVNA ŠOLA},41,0.36283185840707965
{Okužba pri otroku / učencu / dijaku},54,0.4778761061946903
{srednje},41,0.36283185840707965
"{srednje trajanje}, {VRTEC}",56,0.49557522123893805
"{VRTEC}, {srednje trajanje}",56,0.49557522123893805
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",40,0.35398230088495575
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",40,0.35398230088495575
