Sequence,Support,Relative Frequency
{kratko trajanje},92,0.34328358208955223
{veliko},100,0.373134328358209
{srednje trajanje},174,0.6492537313432836
{OSNOVNA ŠOLA},152,0.5671641791044776
{Okužba pri otroku / učencu / dijaku},183,0.6828358208955224
{srednje},88,0.3283582089552239
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",108,0.40298507462686567
"{OSNOVNA ŠOLA}, {srednje trajanje}",90,0.3358208955223881
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",107,0.39925373134328357
"{srednje trajanje}, {OSNOVNA ŠOLA}",90,0.3358208955223881
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",108,0.40298507462686567
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",107,0.39925373134328357
