Sequence,Support,Relative Frequency
{kratko trajanje},21,0.3181818181818182
{veliko},34,0.5151515151515151
{srednje trajanje},45,0.6818181818181818
{OSNOVNA ŠOLA},45,0.6818181818181818
{Okužba pri otroku / učencu / dijaku},47,0.7121212121212122
{Osrednjeslovenska},23,0.3484848484848485
{srednje},21,0.3181818181818182
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",30,0.45454545454545453
"{OSNOVNA ŠOLA}, {srednje trajanje}",31,0.4696969696969697
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",33,0.5
"{srednje trajanje}, {OSNOVNA ŠOLA}",31,0.4696969696969697
"{OSNOVNA ŠOLA}, {veliko}",25,0.3787878787878788
"{Okužba pri otroku / učencu / dijaku}, {veliko}",28,0.42424242424242425
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",30,0.45454545454545453
"{veliko}, {Okužba pri otroku / učencu / dijaku}",28,0.42424242424242425
"{veliko}, {srednje trajanje}",22,0.3333333333333333
"{veliko}, {OSNOVNA ŠOLA}",25,0.3787878787878788
"{srednje trajanje}, {veliko}",22,0.3333333333333333
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",33,0.5
"{srednje trajanje}, {OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",23,0.3484848484848485
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}, {OSNOVNA ŠOLA}",23,0.3484848484848485
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",23,0.3484848484848485
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}, {srednje trajanje}",23,0.3484848484848485
"{OSNOVNA ŠOLA}, {srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",23,0.3484848484848485
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",23,0.3484848484848485
