Rule,Confidence
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {srednje},1.0
{srednje} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8
{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri vzgojitelju},0.8
{Okužba s Covid-19 pri vzgojitelju} => {OSNOVNA ŠOLA},0.8888888888888888
{kratko} => {malo},0.9
{malo} => {kratko},1.0
{OSNOVNA ŠOLA} => {veliko},0.9
{veliko} => {OSNOVNA ŠOLA},1.0
{Okužba s Covid-19 pri učitelju} => {kratko},1.0
{kratko} => {Okužba s Covid-19 pri učitelju},1.0
{Okužba s Covid-19 pri vzgojitelju} => {srednje},1.0
{srednje} => {Okužba s Covid-19 pri vzgojitelju},0.9
{srednje} => {veliko},0.9
{veliko} => {srednje},1.0
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {srednje},1.0
{srednje} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.8
{OSNOVNA ŠOLA} => {srednje},1.0
{srednje} => {OSNOVNA ŠOLA},1.0
{Okužba s Covid-19 pri učitelju} => {veliko},0.9
{veliko} => {Okužba s Covid-19 pri učitelju},1.0
{VRTEC} => {kratko},0.9
{kratko} => {VRTEC},0.9
{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri učencu ali več učencih oddelka},0.8
{Okužba s Covid-19 pri učencu ali več učencih oddelka} => {OSNOVNA ŠOLA},1.0
{Okužba s Covid-19 pri učitelju} => {srednje},1.0
{srednje} => {Okužba s Covid-19 pri učitelju},1.0
{VRTEC} => {veliko},0.9
{veliko} => {VRTEC},1.0
{malo} => {veliko},0.8888888888888888
{veliko} => {malo},0.8888888888888888
{Okužba s Covid-19 pri vzgojitelju} => {VRTEC},0.8888888888888888
{VRTEC} => {Okužba s Covid-19 pri vzgojitelju},0.8
{Okužba s Covid-19 pri drugem strokovnem delavcu} => {VRTEC},1.0
{VRTEC} => {Okužba s Covid-19 pri drugem strokovnem delavcu},0.8
{OSNOVNA ŠOLA} => {malo},0.9
{malo} => {OSNOVNA ŠOLA},1.0
{OSNOVNA ŠOLA} => {VRTEC},1.0
{VRTEC} => {OSNOVNA ŠOLA},1.0
{VRTEC} => {srednje},1.0
{srednje} => {VRTEC},1.0
{malo} => {srednje},1.0
{srednje} => {malo},0.9
{Okužba s Covid-19 pri učitelju} => {VRTEC},1.0
{VRTEC} => {Okužba s Covid-19 pri učitelju},1.0
{Okužba s Covid-19 pri učitelju} => {malo},0.9
{malo} => {Okužba s Covid-19 pri učitelju},1.0
{kratko} => {veliko},0.9
{veliko} => {kratko},1.0
{VRTEC} => {malo},0.8
{malo} => {VRTEC},0.8888888888888888
{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri učitelju},0.9
{Okužba s Covid-19 pri učitelju} => {OSNOVNA ŠOLA},0.9
{kratko} => {srednje},1.0
{srednje} => {kratko},1.0
{OSNOVNA ŠOLA} => {kratko},1.0
{kratko} => {OSNOVNA ŠOLA},1.0
"{OSNOVNA ŠOLA} => {srednje}, {veliko}",0.9
"{srednje} => {OSNOVNA ŠOLA}, {veliko}",0.9
"{veliko} => {OSNOVNA ŠOLA}, {srednje}",1.0
"{OSNOVNA ŠOLA}, {srednje} => {veliko}",0.9
"{OSNOVNA ŠOLA}, {veliko} => {srednje}",1.0
"{srednje}, {veliko} => {OSNOVNA ŠOLA}",1.0
"{OSNOVNA ŠOLA} => {kratko}, {malo}",0.9
"{kratko} => {OSNOVNA ŠOLA}, {malo}",0.9
"{malo} => {OSNOVNA ŠOLA}, {kratko}",1.0
"{OSNOVNA ŠOLA}, {kratko} => {malo}",0.9
"{OSNOVNA ŠOLA}, {malo} => {kratko}",1.0
"{kratko}, {malo} => {OSNOVNA ŠOLA}",1.0
"{Okužba s Covid-19 pri učitelju} => {VRTEC}, {srednje}",1.0
"{VRTEC} => {Okužba s Covid-19 pri učitelju}, {srednje}",1.0
"{srednje} => {Okužba s Covid-19 pri učitelju}, {VRTEC}",1.0
"{Okužba s Covid-19 pri učitelju}, {VRTEC} => {srednje}",1.0
"{Okužba s Covid-19 pri učitelju}, {srednje} => {VRTEC}",1.0
"{VRTEC}, {srednje} => {Okužba s Covid-19 pri učitelju}",1.0
"{OSNOVNA ŠOLA} => {Okužba s Covid-19 pri učitelju}, {veliko}",0.8
