Sequence,Support,Relative Frequency
{srednje trajanje},112,0.8235294117647058
{VRTEC},64,0.47058823529411764
{OSNOVNA ŠOLA},66,0.4852941176470588
{Okužba pri otroku / učencu / dijaku},47,0.34558823529411764
{Osrednjeslovenska},55,0.40441176470588236
{srednje},45,0.33088235294117646
"{srednje trajanje}, {VRTEC}",57,0.41911764705882354
"{VRTEC}, {srednje trajanje}",57,0.41911764705882354
"{OSNOVNA ŠOLA}, {srednje trajanje}",49,0.3602941176470588
"{srednje trajanje}, {OSNOVNA ŠOLA}",49,0.3602941176470588
"{srednje trajanje}, {Osrednjeslovenska}",44,0.3235294117647059
"{Osrednjeslovenska}, {srednje trajanje}",44,0.3235294117647059
