Sequence,Support,Relative Frequency
{srednje trajanje},119,0.7880794701986755
{srednje},66,0.4370860927152318
{OSNOVNA ŠOLA},93,0.6158940397350994
{Okužba pri otroku / učencu / dijaku},101,0.6688741721854304
"{srednje}, {OSNOVNA ŠOLA}",47,0.31125827814569534
"{OSNOVNA ŠOLA}, {srednje}",47,0.31125827814569534
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",72,0.4768211920529801
"{OSNOVNA ŠOLA}, {srednje trajanje}",71,0.47019867549668876
"{srednje trajanje}, {OSNOVNA ŠOLA}",71,0.47019867549668876
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",83,0.5496688741721855
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",72,0.4768211920529801
"{srednje trajanje}, {srednje}",48,0.31788079470198677
"{srednje}, {srednje trajanje}",48,0.31788079470198677
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",83,0.5496688741721855
"{srednje trajanje}, {OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",58,0.3841059602649007
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}, {OSNOVNA ŠOLA}",58,0.3841059602649007
"{OSNOVNA ŠOLA}, {Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",58,0.3841059602649007
"{Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}, {srednje trajanje}",58,0.3841059602649007
"{OSNOVNA ŠOLA}, {srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",58,0.3841059602649007
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}, {OSNOVNA ŠOLA}",58,0.3841059602649007
