Sequence,Support,Relative Frequency
{zelo veliko},1,0.3333333333333333
{malo},2,0.6666666666666666
{VRTEC},2,0.6666666666666666
{SREDNJA ŠOLA},1,0.3333333333333333
{srednje trajanje},3,1.0
{Jugovzhodna Slovenija},3,1.0
{Okužba pri otroku / učencu / dijaku},3,1.0
"{VRTEC}, {srednje trajanje}",2,0.6666666666666666
"{SREDNJA ŠOLA}, {Okužba pri otroku / učencu / dijaku}",1,0.3333333333333333
"{VRTEC}, {Jugovzhodna Slovenija}",2,0.6666666666666666
"{srednje trajanje}, {zelo veliko}",1,0.3333333333333333
"{Jugovzhodna Slovenija}, {srednje trajanje}",3,1.0
"{zelo veliko}, {srednje trajanje}",1,0.3333333333333333
"{srednje trajanje}, {VRTEC}",2,0.6666666666666666
"{Jugovzhodna Slovenija}, {VRTEC}",2,0.6666666666666666
"{Jugovzhodna Slovenija}, {zelo veliko}",1,0.3333333333333333
"{malo}, {srednje trajanje}",2,0.6666666666666666
"{malo}, {VRTEC}",2,0.6666666666666666
"{VRTEC}, {malo}",2,0.6666666666666666
"{srednje trajanje}, {Jugovzhodna Slovenija}",3,1.0
"{zelo veliko}, {Jugovzhodna Slovenija}",1,0.3333333333333333
"{malo}, {Jugovzhodna Slovenija}",2,0.6666666666666666
"{Jugovzhodna Slovenija}, {SREDNJA ŠOLA}",1,0.3333333333333333
"{zelo veliko}, {SREDNJA ŠOLA}",1,0.3333333333333333
"{srednje trajanje}, {SREDNJA ŠOLA}",1,0.3333333333333333
"{VRTEC}, {Okužba pri otroku / učencu / dijaku}",2,0.6666666666666666
"{Jugovzhodna Slovenija}, {malo}",2,0.6666666666666666
"{srednje trajanje}, {malo}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {VRTEC}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}",3,1.0
"{Okužba pri otroku / učencu / dijaku}, {zelo veliko}",1,0.3333333333333333
"{SREDNJA ŠOLA}, {zelo veliko}",1,0.3333333333333333
"{SREDNJA ŠOLA}, {srednje trajanje}",1,0.3333333333333333
"{Okužba pri otroku / učencu / dijaku}, {Jugovzhodna Slovenija}",3,1.0
"{Jugovzhodna Slovenija}, {Okužba pri otroku / učencu / dijaku}",3,1.0
"{srednje trajanje}, {Okužba pri otroku / učencu / dijaku}",3,1.0
"{zelo veliko}, {Okužba pri otroku / učencu / dijaku}",1,0.3333333333333333
"{SREDNJA ŠOLA}, {Jugovzhodna Slovenija}",1,0.3333333333333333
"{Okužba pri otroku / učencu / dijaku}, {SREDNJA ŠOLA}",1,0.3333333333333333
"{malo}, {Okužba pri otroku / učencu / dijaku}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {malo}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {zelo veliko}, {Jugovzhodna Slovenija}",1,0.3333333333333333
"{Okužba pri otroku / učencu / dijaku}, {Jugovzhodna Slovenija}, {VRTEC}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {Jugovzhodna Slovenija}, {zelo veliko}",1,0.3333333333333333
"{malo}, {VRTEC}, {srednje trajanje}",2,0.6666666666666666
"{SREDNJA ŠOLA}, {zelo veliko}, {srednje trajanje}",1,0.3333333333333333
"{Okužba pri otroku / učencu / dijaku}, {zelo veliko}, {SREDNJA ŠOLA}",1,0.3333333333333333
"{srednje trajanje}, {Jugovzhodna Slovenija}, {zelo veliko}",1,0.3333333333333333
"{Jugovzhodna Slovenija}, {malo}, {srednje trajanje}",2,0.6666666666666666
"{SREDNJA ŠOLA}, {Jugovzhodna Slovenija}, {zelo veliko}",1,0.3333333333333333
"{SREDNJA ŠOLA}, {Jugovzhodna Slovenija}, {srednje trajanje}",1,0.3333333333333333
"{srednje trajanje}, {malo}, {Jugovzhodna Slovenija}",2,0.6666666666666666
"{Okužba pri otroku / učencu / dijaku}, {srednje trajanje}, {malo}",2,0.6666666666666666
"{srednje trajanje}, {VRTEC}, {malo}",2,0.6666666666666666
"{srednje trajanje}, {zelo veliko}, {Jugovzhodna Slovenija}",1,0.3333333333333333
"{malo}, {srednje trajanje}, {Jugovzhodna Slovenija}",2,0.6666666666666666
