Rule,Confidence
{srednje trajanje} => {VRTEC},1.0
{VRTEC} => {srednje trajanje},1.0
{srednje trajanje} => {Sum na okužbo},0.7777777777777778
{Sum na okužbo} => {srednje trajanje},1.0
{VRTEC} => {Sum na okužbo},0.7777777777777778
{Sum na okužbo} => {VRTEC},1.0
{Osrednjeslovenska} => {srednje trajanje},1.0
{Osrednjeslovenska} => {VRTEC},1.0
"{Osrednjeslovenska} => {VRTEC}, {srednje trajanje}",1.0
"{VRTEC}, {Osrednjeslovenska} => {srednje trajanje}",1.0
"{Osrednjeslovenska}, {srednje trajanje} => {VRTEC}",1.0
"{srednje trajanje} => {Sum na okužbo}, {VRTEC}",0.7777777777777778
"{VRTEC} => {Sum na okužbo}, {srednje trajanje}",0.7777777777777778
"{Sum na okužbo} => {VRTEC}, {srednje trajanje}",1.0
"{srednje trajanje}, {VRTEC} => {Sum na okužbo}",0.7777777777777778
"{srednje trajanje}, {Sum na okužbo} => {VRTEC}",1.0
"{VRTEC}, {Sum na okužbo} => {srednje trajanje}",1.0
"{Osrednjeslovenska}, {VRTEC} => {srednje trajanje}",1.0
"{Sum na okužbo}, {VRTEC} => {srednje trajanje}",1.0
"{VRTEC}, {srednje trajanje} => {Sum na okužbo}",0.7777777777777778
"{srednje trajanje}, {Osrednjeslovenska} => {VRTEC}",1.0
"{Sum na okužbo}, {srednje trajanje} => {VRTEC}",1.0
