Rule,Confidence
{VRTEC} => {srednje trajanje},1.0
{srednje trajanje} => {Sum na okužbo},0.6451612903225806
{Sum na okužbo} => {srednje trajanje},1.0
{VRTEC} => {Sum na okužbo},0.8461538461538461
{Sum na okužbo} => {VRTEC},0.55
{Okužba s Covid-19} => {srednje trajanje},1.0
{Osrednjeslovenska} => {srednje trajanje},1.0
{Osrednjeslovenska} => {Sum na okužbo},0.6666666666666666
{Sum na okužbo} => {Osrednjeslovenska},0.5
"{VRTEC} => {Sum na okužbo}, {srednje trajanje}",0.8461538461538461
"{Sum na okužbo} => {VRTEC}, {srednje trajanje}",0.55
"{srednje trajanje}, {VRTEC} => {Sum na okužbo}",0.8461538461538461
"{srednje trajanje}, {Sum na okužbo} => {VRTEC}",0.55
"{VRTEC}, {Sum na okužbo} => {srednje trajanje}",1.0
"{Sum na okužbo} => {Osrednjeslovenska}, {srednje trajanje}",0.5
"{Osrednjeslovenska} => {Sum na okužbo}, {srednje trajanje}",0.6666666666666666
"{srednje trajanje}, {Sum na okužbo} => {Osrednjeslovenska}",0.5
"{srednje trajanje}, {Osrednjeslovenska} => {Sum na okužbo}",0.6666666666666666
"{Sum na okužbo}, {Osrednjeslovenska} => {srednje trajanje}",1.0
"{Sum na okužbo}, {srednje trajanje} => {Osrednjeslovenska}",0.5
"{Osrednjeslovenska}, {srednje trajanje} => {Sum na okužbo}",0.6666666666666666
"{Osrednjeslovenska}, {Sum na okužbo} => {srednje trajanje}",1.0
"{Sum na okužbo}, {VRTEC} => {srednje trajanje}",1.0
"{VRTEC}, {srednje trajanje} => {Sum na okužbo}",0.8461538461538461
"{Sum na okužbo}, {srednje trajanje} => {VRTEC}",0.55
