Sequence,Support,Relative Frequency
{Sum na okužbo},118,0.5339366515837104
{srednje trajanje},174,0.7873303167420814
{Okužba s Covid-19},103,0.4660633484162896
{OSNOVNA ŠOLA},116,0.5248868778280543
"{srednje trajanje}, {Sum na okužbo}",90,0.4072398190045249
"{OSNOVNA ŠOLA}, {srednje trajanje}",83,0.3755656108597285
"{Sum na okužbo}, {srednje trajanje}",90,0.4072398190045249
"{OSNOVNA ŠOLA}, {Sum na okužbo}",68,0.3076923076923077
"{srednje trajanje}, {OSNOVNA ŠOLA}",83,0.3755656108597285
"{Sum na okužbo}, {OSNOVNA ŠOLA}",68,0.3076923076923077
"{Okužba s Covid-19}, {srednje trajanje}",84,0.38009049773755654
"{srednje trajanje}, {Okužba s Covid-19}",84,0.38009049773755654
