Sequence,Support,Relative Frequency
{srednje trajanje},2,1.0
{SREDNJA ŠOLA},1,0.5
{Sum na okužbo},1,0.5
{VRTEC},1,0.5
{Jugovzhodna Slovenija},1,0.5
{Pomurska},1,0.5
{Okužba s Covid-19},1,0.5
"{VRTEC}, {srednje trajanje}",1,0.5
"{Sum na okužbo}, {srednje trajanje}",1,0.5
"{Sum na okužbo}, {VRTEC}",1,0.5
"{Jugovzhodna Slovenija}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {VRTEC}",1,0.5
"{srednje trajanje}, {Jugovzhodna Slovenija}",1,0.5
"{Pomurska}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Jugovzhodna Slovenija}, {Okužba s Covid-19}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Jugovzhodna Slovenija}, {SREDNJA ŠOLA}",1,0.5
"{srednje trajanje}, {SREDNJA ŠOLA}",1,0.5
"{VRTEC}, {Pomurska}",1,0.5
"{Sum na okužbo}, {Pomurska}",1,0.5
"{VRTEC}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {Jugovzhodna Slovenija}",1,0.5
"{SREDNJA ŠOLA}, {srednje trajanje}",1,0.5
"{Okužba s Covid-19}, {SREDNJA ŠOLA}",1,0.5
"{srednje trajanje}, {Pomurska}",1,0.5
"{srednje trajanje}, {Sum na okužbo}",1,0.5
"{SREDNJA ŠOLA}, {Jugovzhodna Slovenija}",1,0.5
"{Pomurska}, {srednje trajanje}",1,0.5
"{Pomurska}, {VRTEC}",1,0.5
"{SREDNJA ŠOLA}, {Okužba s Covid-19}",1,0.5
"{Pomurska}, {Sum na okužbo}, {srednje trajanje}",1,0.5
"{Pomurska}, {Sum na okužbo}, {VRTEC}",1,0.5
"{VRTEC}, {srednje trajanje}, {Pomurska}",1,0.5
"{VRTEC}, {Pomurska}, {srednje trajanje}",1,0.5
"{Okužba s Covid-19}, {SREDNJA ŠOLA}, {Jugovzhodna Slovenija}",1,0.5
"{Sum na okužbo}, {Pomurska}, {srednje trajanje}",1,0.5
"{VRTEC}, {srednje trajanje}, {Sum na okužbo}",1,0.5
"{Sum na okužbo}, {Pomurska}, {VRTEC}",1,0.5
"{srednje trajanje}, {Pomurska}, {Sum na okužbo}",1,0.5
"{Pomurska}, {srednje trajanje}, {VRTEC}",1,0.5
"{VRTEC}, {Sum na okužbo}, {srednje trajanje}",1,0.5
"{SREDNJA ŠOLA}, {Jugovzhodna Slovenija}, {srednje trajanje}",1,0.5
"{SREDNJA ŠOLA}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
