Sequence,Support,Relative Frequency
{Sum na okužbo},90,0.6040268456375839
{srednje trajanje},111,0.7449664429530202
{Okužba s Covid-19},59,0.3959731543624161
{OSNOVNA ŠOLA},90,0.6040268456375839
"{srednje trajanje}, {Sum na okužbo}",64,0.42953020134228187
"{OSNOVNA ŠOLA}, {srednje trajanje}",55,0.3691275167785235
"{Sum na okužbo}, {srednje trajanje}",64,0.42953020134228187
"{OSNOVNA ŠOLA}, {Sum na okužbo}",54,0.3624161073825503
"{srednje trajanje}, {OSNOVNA ŠOLA}",55,0.3691275167785235
"{Sum na okužbo}, {OSNOVNA ŠOLA}",54,0.3624161073825503
"{Okužba s Covid-19}, {srednje trajanje}",47,0.31543624161073824
"{srednje trajanje}, {Okužba s Covid-19}",47,0.31543624161073824
