Rule,Confidence
{SREDNJA ŠOLA} => {VRTEC},0.75
{VRTEC} => {SREDNJA ŠOLA},0.9
{SREDNJA ŠOLA} => {srednje},1.0
{srednje} => {SREDNJA ŠOLA},1.0
{Okužba s Covid-19} => {srednje},0.8181818181818182
{srednje} => {Okužba s Covid-19},0.75
{SREDNJA ŠOLA} => {kratko},0.8333333333333334
{kratko} => {SREDNJA ŠOLA},0.8333333333333334
{Okužba s Covid-19} => {kratko},0.8181818181818182
{kratko} => {Okužba s Covid-19},0.75
{GLASBENA ŠOLA} => {srednje},1.0
{srednje} => {GLASBENA ŠOLA},0.75
{OSNOVNA ŠOLA} => {Okužba s Covid-19},0.9166666666666666
{Okužba s Covid-19} => {OSNOVNA ŠOLA},1.0
{SREDNJA ŠOLA} => {Sum na okužbo},1.0
{Sum na okužbo} => {SREDNJA ŠOLA},1.0
{Okužba s Covid-19} => {Sum na okužbo},0.8181818181818182
{Sum na okužbo} => {Okužba s Covid-19},0.75
{OSNOVNA ŠOLA} => {SREDNJA ŠOLA},0.8333333333333334
{SREDNJA ŠOLA} => {OSNOVNA ŠOLA},0.8333333333333334
{OSNOVNA ŠOLA} => {VRTEC},0.75
{VRTEC} => {OSNOVNA ŠOLA},0.9
{kratko} => {srednje},0.9166666666666666
{srednje} => {kratko},0.9166666666666666
{GLASBENA ŠOLA} => {Sum na okužbo},1.0
{Sum na okužbo} => {GLASBENA ŠOLA},0.75
{OSNOVNA ŠOLA} => {srednje},1.0
{srednje} => {OSNOVNA ŠOLA},1.0
{VRTEC} => {kratko},0.9
{kratko} => {VRTEC},0.75
{OSNOVNA ŠOLA} => {kratko},0.9166666666666666
{kratko} => {OSNOVNA ŠOLA},0.9166666666666666
{Sum na okužbo} => {VRTEC},0.8333333333333334
{VRTEC} => {Sum na okužbo},1.0
{OSNOVNA ŠOLA} => {Sum na okužbo},1.0
{Sum na okužbo} => {OSNOVNA ŠOLA},1.0
{Sum na okužbo} => {srednje},1.0
{srednje} => {Sum na okužbo},1.0
{Sum na okužbo} => {kratko},0.9166666666666666
{kratko} => {Sum na okužbo},0.9166666666666666
"{SREDNJA ŠOLA} => {Sum na okužbo}, {srednje}",0.9166666666666666
"{Sum na okužbo} => {SREDNJA ŠOLA}, {srednje}",0.9166666666666666
"{srednje} => {SREDNJA ŠOLA}, {Sum na okužbo}",0.9166666666666666
"{SREDNJA ŠOLA}, {Sum na okužbo} => {srednje}",0.9166666666666666
"{SREDNJA ŠOLA}, {srednje} => {Sum na okužbo}",0.9166666666666666
"{Sum na okužbo}, {srednje} => {SREDNJA ŠOLA}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {kratko}",0.8333333333333334
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {kratko}",0.8333333333333334
"{kratko} => {OSNOVNA ŠOLA}, {Sum na okužbo}",0.8333333333333334
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {kratko}",0.8333333333333334
"{OSNOVNA ŠOLA}, {kratko} => {Sum na okužbo}",0.9090909090909091
"{Sum na okužbo}, {kratko} => {OSNOVNA ŠOLA}",0.9090909090909091
"{Sum na okužbo} => {VRTEC}, {kratko}",0.75
"{VRTEC} => {Sum na okužbo}, {kratko}",0.9
"{kratko} => {Sum na okužbo}, {VRTEC}",0.75
"{Sum na okužbo}, {VRTEC} => {kratko}",0.9
"{Sum na okužbo}, {kratko} => {VRTEC}",0.8181818181818182
"{VRTEC}, {kratko} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA} => {SREDNJA ŠOLA}, {Sum na okužbo}",0.8333333333333334
"{SREDNJA ŠOLA} => {OSNOVNA ŠOLA}, {Sum na okužbo}",0.8333333333333334
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {SREDNJA ŠOLA}",0.8333333333333334
"{OSNOVNA ŠOLA}, {SREDNJA ŠOLA} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {SREDNJA ŠOLA}",0.8333333333333334
"{SREDNJA ŠOLA}, {Sum na okužbo} => {OSNOVNA ŠOLA}",0.8333333333333334
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {VRTEC}",0.75
