Sequence,Support,Relative Frequency
{srednje trajanje},23,0.7931034482758621
{VRTEC},13,0.4482758620689655
{Sum na okužbo},16,0.5517241379310345
{OSNOVNA ŠOLA},9,0.3103448275862069
{Okužba s Covid-19},13,0.4482758620689655
"{srednje trajanje}, {VRTEC}",11,0.3793103448275862
"{srednje trajanje}, {Sum na okužbo}",13,0.4482758620689655
"{VRTEC}, {srednje trajanje}",11,0.3793103448275862
"{VRTEC}, {Sum na okužbo}",9,0.3103448275862069
"{Sum na okužbo}, {srednje trajanje}",13,0.4482758620689655
"{Sum na okužbo}, {VRTEC}",9,0.3103448275862069
"{Okužba s Covid-19}, {srednje trajanje}",10,0.3448275862068966
"{srednje trajanje}, {Okužba s Covid-19}",10,0.3448275862068966
