Sequence,Support,Relative Frequency
{Sum na okužbo},91,0.6594202898550725
{srednje trajanje},103,0.7463768115942029
{Okužba s Covid-19},47,0.34057971014492755
{OSNOVNA ŠOLA},84,0.6086956521739131
"{srednje trajanje}, {Sum na okužbo}",64,0.463768115942029
"{OSNOVNA ŠOLA}, {srednje trajanje}",57,0.41304347826086957
"{Sum na okužbo}, {srednje trajanje}",64,0.463768115942029
"{srednje trajanje}, {OSNOVNA ŠOLA}",57,0.41304347826086957
"{OSNOVNA ŠOLA}, {Sum na okužbo}",59,0.427536231884058
"{Sum na okužbo}, {OSNOVNA ŠOLA}",59,0.427536231884058
