Sequence,Support,Relative Frequency
{Sum na okužbo},70,0.5072463768115942
{srednje trajanje},115,0.8333333333333334
{Okužba s Covid-19},68,0.4927536231884058
{OSNOVNA ŠOLA},82,0.5942028985507246
"{srednje trajanje}, {Sum na okužbo}",54,0.391304347826087
"{OSNOVNA ŠOLA}, {srednje trajanje}",67,0.4855072463768116
"{Sum na okužbo}, {srednje trajanje}",54,0.391304347826087
"{OSNOVNA ŠOLA}, {Sum na okužbo}",45,0.32608695652173914
"{srednje trajanje}, {OSNOVNA ŠOLA}",67,0.4855072463768116
"{Sum na okužbo}, {OSNOVNA ŠOLA}",45,0.32608695652173914
"{Okužba s Covid-19}, {srednje trajanje}",61,0.4420289855072464
"{srednje trajanje}, {Okužba s Covid-19}",61,0.4420289855072464
