Sequence,Support,Relative Frequency
{srednje trajanje},6,0.8571428571428571
{Sum na okužbo},3,0.42857142857142855
{OSNOVNA ŠOLA},3,0.42857142857142855
{Osrednjeslovenska},5,0.7142857142857143
{Okužba s Covid-19},4,0.5714285714285714
"{srednje trajanje}, {Sum na okužbo}",3,0.42857142857142855
"{Sum na okužbo}, {srednje trajanje}",3,0.42857142857142855
"{Okužba s Covid-19}, {Osrednjeslovenska}",3,0.42857142857142855
"{Okužba s Covid-19}, {srednje trajanje}",3,0.42857142857142855
"{srednje trajanje}, {Osrednjeslovenska}",4,0.5714285714285714
"{Osrednjeslovenska}, {Okužba s Covid-19}",3,0.42857142857142855
"{Osrednjeslovenska}, {srednje trajanje}",4,0.5714285714285714
"{srednje trajanje}, {Okužba s Covid-19}",3,0.42857142857142855
