Sequence,Support,Relative Frequency
{Sum na okužbo},66,0.4782608695652174
{srednje trajanje},109,0.7898550724637681
{Okužba s Covid-19},72,0.5217391304347826
{OSNOVNA ŠOLA},82,0.5942028985507246
"{Okužba s Covid-19}, {OSNOVNA ŠOLA}",43,0.3115942028985507
"{srednje trajanje}, {Sum na okužbo}",50,0.36231884057971014
"{OSNOVNA ŠOLA}, {Okužba s Covid-19}",43,0.3115942028985507
"{OSNOVNA ŠOLA}, {srednje trajanje}",61,0.4420289855072464
"{Sum na okužbo}, {srednje trajanje}",50,0.36231884057971014
"{srednje trajanje}, {OSNOVNA ŠOLA}",61,0.4420289855072464
"{Okužba s Covid-19}, {srednje trajanje}",59,0.427536231884058
"{srednje trajanje}, {Okužba s Covid-19}",59,0.427536231884058
