Sequence,Support,Relative Frequency
{Sum na okužbo},172,0.6013986013986014
{srednje trajanje},200,0.6993006993006993
{Okužba s Covid-19},114,0.3986013986013986
{OSNOVNA ŠOLA},173,0.6048951048951049
"{srednje trajanje}, {Sum na okužbo}",114,0.3986013986013986
"{OSNOVNA ŠOLA}, {srednje trajanje}",110,0.38461538461538464
"{Sum na okužbo}, {srednje trajanje}",114,0.3986013986013986
"{OSNOVNA ŠOLA}, {Sum na okužbo}",102,0.35664335664335667
"{srednje trajanje}, {OSNOVNA ŠOLA}",110,0.38461538461538464
"{Sum na okužbo}, {OSNOVNA ŠOLA}",102,0.35664335664335667
"{Okužba s Covid-19}, {srednje trajanje}",86,0.3006993006993007
"{srednje trajanje}, {Okužba s Covid-19}",86,0.3006993006993007
