Sequence,Support,Relative Frequency
{Sum na okužbo},95,0.5459770114942529
{srednje trajanje},132,0.7586206896551724
{Okužba s Covid-19},79,0.4540229885057471
{OSNOVNA ŠOLA},107,0.6149425287356322
"{srednje trajanje}, {Sum na okužbo}",65,0.3735632183908046
"{OSNOVNA ŠOLA}, {srednje trajanje}",79,0.4540229885057471
"{Sum na okužbo}, {srednje trajanje}",65,0.3735632183908046
"{OSNOVNA ŠOLA}, {Sum na okužbo}",60,0.3448275862068966
"{srednje trajanje}, {OSNOVNA ŠOLA}",79,0.4540229885057471
"{Sum na okužbo}, {OSNOVNA ŠOLA}",60,0.3448275862068966
"{Okužba s Covid-19}, {srednje trajanje}",67,0.3850574712643678
"{srednje trajanje}, {Okužba s Covid-19}",67,0.3850574712643678
