Rule,Confidence
{Okužba s Covid-19} => {Sum na okužbo},1.0
{kratko} => {srednje},0.9166666666666666
{kratko} => {Okužba s Covid-19},0.9166666666666666
{Sum na okužbo} => {OSNOVNA ŠOLA},1.0
{OSNOVNA ŠOLA} => {srednje},1.0
{OSNOVNA ŠOLA} => {Okužba s Covid-19},1.0
{OSNOVNA ŠOLA} => {kratko},1.0
{Okužba s Covid-19} => {OSNOVNA ŠOLA},1.0
{kratko} => {Sum na okužbo},0.9166666666666666
{srednje} => {OSNOVNA ŠOLA},1.0
{Sum na okužbo} => {srednje},0.9166666666666666
{Sum na okužbo} => {Okužba s Covid-19},0.9166666666666666
{OSNOVNA ŠOLA} => {Sum na okužbo},1.0
{Sum na okužbo} => {kratko},1.0
{srednje} => {srednje},1.0
{Okužba s Covid-19} => {srednje},1.0
{kratko} => {OSNOVNA ŠOLA},0.9166666666666666
{srednje} => {Okužba s Covid-19},1.0
{Okužba s Covid-19} => {Okužba s Covid-19},1.0
{Okužba s Covid-19} => {kratko},1.0
{srednje} => {kratko},1.0
{Sum na okužbo} => {Sum na okužbo},1.0
{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA},1.0
{srednje} => {Sum na okužbo},1.0
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {Okužba s Covid-19}",1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19} => {OSNOVNA ŠOLA}, {srednje}",1.0
"{Okužba s Covid-19}, {OSNOVNA ŠOLA} => {srednje}",1.0
"{Okužba s Covid-19} => {OSNOVNA ŠOLA}, {Okužba s Covid-19}",1.0
"{Okužba s Covid-19}, {OSNOVNA ŠOLA} => {Okužba s Covid-19}",1.0
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",1.0
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}",1.0
"{srednje} => {srednje}, {kratko}",0.9166666666666666
"{srednje}, {srednje} => {kratko}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {OSNOVNA ŠOLA}",1.0
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {OSNOVNA ŠOLA}",1.0
"{Okužba s Covid-19} => {Okužba s Covid-19}, {kratko}",0.9166666666666666
"{Okužba s Covid-19}, {Okužba s Covid-19} => {kratko}",0.9166666666666666
"{Okužba s Covid-19} => {Okužba s Covid-19, srednje}",1.0
"{srednje} => {OSNOVNA ŠOLA, srednje}",1.0
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}, {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA} => {srednje}",0.9166666666666666
"{srednje} => {srednje}, {Sum na okužbo}",0.9166666666666666
"{srednje}, {srednje} => {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}, {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA} => {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo} => {Sum na okužbo, kratko}",0.9166666666666666
"{OSNOVNA ŠOLA, Okužba s Covid-19} => {Sum na okužbo}",1.0
"{Okužba s Covid-19} => {Okužba s Covid-19}, {Sum na okužbo}",0.9166666666666666
"{Okužba s Covid-19}, {Okužba s Covid-19} => {Sum na okužbo}",0.9166666666666666
"{kratko} => {Okužba s Covid-19, srednje}",0.9166666666666666
"{Okužba s Covid-19} => {OSNOVNA ŠOLA, Okužba s Covid-19}",1.0
"{Sum na okužbo, srednje} => {srednje}",1.0
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {Sum na okužbo}",0.9166666666666666
"{Sum na okužbo, srednje} => {Okužba s Covid-19}",1.0
"{OSNOVNA ŠOLA} => {Okužba s Covid-19, srednje}",1.0
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo}, {OSNOVNA ŠOLA} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {Sum na okužbo}",1.0
"{srednje} => {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",1.0
"{srednje}, {OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}",1.0
"{Okužba s Covid-19} => {OSNOVNA ŠOLA}, {Sum na okužbo}",0.9166666666666666
"{Okužba s Covid-19}, {OSNOVNA ŠOLA} => {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA, Sum na okužbo} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA, Sum na okužbo} => {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19} => {srednje}, {srednje}",0.9166666666666666
"{Okužba s Covid-19}, {srednje} => {srednje}",0.9166666666666666
"{srednje} => {kratko}, {srednje}",0.9166666666666666
"{srednje}, {kratko} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA, Okužba s Covid-19} => {kratko}",1.0
"{Okužba s Covid-19} => {srednje}, {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19}, {srednje} => {Okužba s Covid-19}",0.9166666666666666
"{srednje} => {kratko}, {Okužba s Covid-19}",0.9166666666666666
"{srednje}, {kratko} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, Okužba s Covid-19}",1.0
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, Sum na okužbo}",1.0
"{Sum na okužbo} => {Okužba s Covid-19}, {OSNOVNA ŠOLA}",0.9166666666666666
"{Sum na okužbo}, {Okužba s Covid-19} => {OSNOVNA ŠOLA}",1.0
"{Sum na okužbo} => {Sum na okužbo}, {srednje}",0.9166666666666666
"{Sum na okužbo}, {Sum na okužbo} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA, srednje} => {OSNOVNA ŠOLA}",1.0
"{Sum na okužbo} => {Sum na okužbo}, {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo}, {Sum na okužbo} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}, {kratko}",1.0
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA} => {kratko}",1.0
"{OSNOVNA ŠOLA} => {kratko}, {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA}, {kratko} => {Sum na okužbo}",0.9166666666666666
"{srednje} => {OSNOVNA ŠOLA}, {srednje}",1.0
"{srednje}, {OSNOVNA ŠOLA} => {srednje}",1.0
"{Sum na okužbo} => {OSNOVNA ŠOLA, Okužba s Covid-19}",0.9166666666666666
"{srednje} => {OSNOVNA ŠOLA}, {Okužba s Covid-19}",1.0
"{srednje}, {OSNOVNA ŠOLA} => {Okužba s Covid-19}",1.0
"{Sum na okužbo} => {OSNOVNA ŠOLA, Sum na okužbo}",1.0
"{Sum na okužbo, srednje} => {OSNOVNA ŠOLA}",1.0
"{srednje} => {Sum na okužbo, kratko}",0.9166666666666666
"{srednje} => {Sum na okužbo}, {OSNOVNA ŠOLA}",0.9166666666666666
"{srednje}, {Sum na okužbo} => {OSNOVNA ŠOLA}",0.9166666666666666
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",0.9166666666666666
"{Sum na okužbo}, {OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}",0.9166666666666666
"{Sum na okužbo} => {Okužba s Covid-19}, {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo}, {Okužba s Covid-19} => {Okužba s Covid-19}",1.0
"{OSNOVNA ŠOLA, srednje} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}, {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA, srednje} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, srednje}",1.0
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {kratko}",1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {kratko}",1.0
"{srednje} => {Okužba s Covid-19}, {OSNOVNA ŠOLA}",1.0
"{srednje}, {Okužba s Covid-19} => {OSNOVNA ŠOLA}",1.0
"{srednje} => {Sum na okužbo}, {Okužba s Covid-19}",0.9166666666666666
"{srednje}, {Sum na okužbo} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {srednje}, {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA}, {srednje} => {Sum na okužbo}",0.9166666666666666
"{Sum na okužbo, srednje} => {Sum na okužbo}",1.0
"{Sum na okužbo} => {Okužba s Covid-19, srednje}",0.9166666666666666
"{srednje} => {Okužba s Covid-19}, {srednje}",0.9166666666666666
"{srednje}, {Okužba s Covid-19} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA, Sum na okužbo} => {kratko}",0.9166666666666666
"{srednje} => {Okužba s Covid-19}, {Okužba s Covid-19}",1.0
"{srednje}, {Okužba s Covid-19} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19} => {OSNOVNA ŠOLA, srednje}",0.9166666666666666
"{srednje} => {OSNOVNA ŠOLA}, {kratko}",1.0
"{srednje}, {OSNOVNA ŠOLA} => {kratko}",1.0
"{OSNOVNA ŠOLA, Sum na okužbo} => {Sum na okužbo}",0.9166666666666666
"{Okužba s Covid-19} => {Sum na okužbo, kratko}",0.9166666666666666
"{Okužba s Covid-19, srednje} => {srednje}",0.9166666666666666
"{Okužba s Covid-19} => {srednje}, {Sum na okužbo}",0.9166666666666666
"{Okužba s Covid-19}, {srednje} => {Sum na okužbo}",0.9166666666666666
"{Okužba s Covid-19, srednje} => {Okužba s Covid-19}",0.9166666666666666
"{srednje} => {kratko}, {Sum na okužbo}",0.9166666666666666
"{srednje}, {kratko} => {Sum na okužbo}",0.9166666666666666
"{srednje} => {OSNOVNA ŠOLA, Okužba s Covid-19}",1.0
"{srednje} => {OSNOVNA ŠOLA, Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA} => {srednje}, {kratko}",0.9166666666666666
"{OSNOVNA ŠOLA}, {srednje} => {kratko}",0.9166666666666666
"{OSNOVNA ŠOLA, srednje} => {kratko}",1.0
"{srednje} => {OSNOVNA ŠOLA}, {Sum na okužbo}",1.0
"{srednje}, {OSNOVNA ŠOLA} => {Sum na okužbo}",1.0
"{Okužba s Covid-19, srednje} => {Sum na okužbo}",0.9166666666666666
"{OSNOVNA ŠOLA, Okužba s Covid-19} => {OSNOVNA ŠOLA}",1.0
"{Sum na okužbo, srednje} => {kratko}",1.0
"{Okužba s Covid-19} => {Sum na okužbo}, {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19}, {Sum na okužbo} => {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo} => {Okužba s Covid-19}, {Sum na okužbo}",0.9166666666666666
"{Sum na okužbo}, {Okužba s Covid-19} => {Sum na okužbo}",1.0
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {kratko}",0.9166666666666666
"{Sum na okužbo}, {OSNOVNA ŠOLA} => {kratko}",0.9166666666666666
"{OSNOVNA ŠOLA, srednje} => {Sum na okužbo}",1.0
"{srednje} => {srednje}, {srednje}",0.9166666666666666
"{srednje}, {srednje} => {srednje}",0.9166666666666666
"{srednje} => {srednje}, {Okužba s Covid-19}",0.9166666666666666
"{srednje}, {srednje} => {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo, kratko}",0.9166666666666666
"{OSNOVNA ŠOLA, Okužba s Covid-19} => {srednje}",1.0
"{OSNOVNA ŠOLA, Okužba s Covid-19} => {Okužba s Covid-19}",1.0
"{srednje} => {Okužba s Covid-19}, {kratko}",1.0
"{srednje}, {Okužba s Covid-19} => {kratko}",1.0
"{Okužba s Covid-19} => {Okužba s Covid-19}, {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19}, {Okužba s Covid-19} => {Okužba s Covid-19}",0.9166666666666666
"{Okužba s Covid-19} => {srednje}, {kratko}",0.9166666666666666
"{Okužba s Covid-19}, {srednje} => {kratko}",0.9166666666666666
"{srednje} => {Okužba s Covid-19, srednje}",1.0
"{srednje} => {OSNOVNA ŠOLA, kratko}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {OSNOVNA ŠOLA}",1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {OSNOVNA ŠOLA}",1.0
"{Okužba s Covid-19} => {OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",0.9166666666666666
"{Okužba s Covid-19}, {OSNOVNA ŠOLA} => {OSNOVNA ŠOLA}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {Okužba s Covid-19}",0.9166666666666666
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {Okužba s Covid-19}",0.9166666666666666
"{srednje} => {Okužba s Covid-19}, {Sum na okužbo}",1.0
"{srednje}, {Okužba s Covid-19} => {Sum na okužbo}",1.0
"{Okužba s Covid-19, srednje} => {kratko}",0.9166666666666666
"{Okužba s Covid-19} => {kratko}, {srednje}",0.9166666666666666
"{Okužba s Covid-19}, {kratko} => {srednje}",0.9166666666666666
