Rule,Confidence
{SREDNJA ŠOLA} => {SREDNJA ŠOLA},0.8181818181818182
{srednje} => {kratko},0.8333333333333334
{Okužba s Covid-19} => {SREDNJA ŠOLA},0.8333333333333334
{Sum na okužbo} => {Sum na okužbo},1.0
{SREDNJA ŠOLA} => {srednje},0.9090909090909091
{Okužba s Covid-19} => {srednje},1.0
{srednje} => {Sum na okužbo},1.0
{Sum na okužbo} => {OSNOVNA ŠOLA},1.0
{Okužba s Covid-19} => {kratko},0.8333333333333334
{kratko} => {Okužba s Covid-19},1.0
{srednje} => {OSNOVNA ŠOLA},1.0
{OSNOVNA ŠOLA} => {Okužba s Covid-19},1.0
{SREDNJA ŠOLA} => {Sum na okužbo},0.8181818181818182
{Okužba s Covid-19} => {Sum na okužbo},1.0
{kratko} => {SREDNJA ŠOLA},0.8333333333333334
{OSNOVNA ŠOLA} => {SREDNJA ŠOLA},0.8333333333333334
{Okužba s Covid-19} => {OSNOVNA ŠOLA},1.0
{kratko} => {srednje},1.0
{Sum na okužbo} => {Okužba s Covid-19},1.0
{OSNOVNA ŠOLA} => {srednje},1.0
{srednje} => {Okužba s Covid-19},1.0
{kratko} => {kratko},0.75
{Sum na okužbo} => {SREDNJA ŠOLA},0.8333333333333334
{OSNOVNA ŠOLA} => {kratko},0.8333333333333334
{srednje} => {SREDNJA ŠOLA},0.8333333333333334
{kratko} => {Sum na okužbo},1.0
{OSNOVNA ŠOLA} => {Sum na okužbo},1.0
{Sum na okužbo} => {srednje},1.0
{kratko} => {OSNOVNA ŠOLA},0.9166666666666666
{SREDNJA ŠOLA} => {Okužba s Covid-19},0.8181818181818182
{srednje} => {srednje},1.0
{Okužba s Covid-19} => {Okužba s Covid-19},1.0
{Sum na okužbo} => {kratko},0.8333333333333334
{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA},1.0
"{srednje} => {kratko}, {Okužba s Covid-19}",0.8333333333333334
"{srednje}, {kratko} => {Okužba s Covid-19}",1.0
"{Sum na okužbo} => {OSNOVNA ŠOLA}, {srednje}",0.9166666666666666
"{Sum na okužbo}, {OSNOVNA ŠOLA} => {srednje}",0.9166666666666666
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {kratko}",0.75
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {kratko}",0.75
"{Sum na okužbo} => {srednje}, {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo}, {srednje} => {Okužba s Covid-19}",0.9166666666666666
"{Sum na okužbo} => {Sum na okužbo, kratko}",0.8333333333333334
"{Sum na okužbo, srednje} => {OSNOVNA ŠOLA}",1.0
"{srednje} => {Sum na okužbo, srednje}",1.0
"{Sum na okužbo, kratko} => {OSNOVNA ŠOLA}",0.8333333333333334
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, Okužba s Covid-19}",0.8333333333333334
"{OSNOVNA ŠOLA} => {Sum na okužbo}, {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA}, {Sum na okužbo} => {Sum na okužbo}",1.0
"{Sum na okužbo} => {Sum na okužbo}, {SREDNJA ŠOLA}",0.8333333333333334
"{Sum na okužbo}, {Sum na okužbo} => {SREDNJA ŠOLA}",0.8333333333333334
"{Sum na okužbo, srednje} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA, kratko} => {SREDNJA ŠOLA}",0.75
"{Sum na okužbo} => {kratko}, {Sum na okužbo}",0.8333333333333334
"{Sum na okužbo}, {kratko} => {Sum na okužbo}",1.0
"{SREDNJA ŠOLA, srednje} => {srednje}",0.9090909090909091
"{Okužba s Covid-19} => {SREDNJA ŠOLA, Sum na okužbo}",0.75
"{Okužba s Covid-19} => {srednje}, {SREDNJA ŠOLA}",0.8333333333333334
"{Okužba s Covid-19}, {srednje} => {SREDNJA ŠOLA}",0.8333333333333334
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {kratko}",0.75
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {kratko}",0.75
"{SREDNJA ŠOLA} => {srednje}, {srednje}",0.8181818181818182
"{SREDNJA ŠOLA}, {srednje} => {srednje}",0.9
"{kratko} => {srednje}, {SREDNJA ŠOLA}",0.75
"{kratko}, {srednje} => {SREDNJA ŠOLA}",0.75
"{Sum na okužbo} => {srednje}, {srednje}",1.0
"{Sum na okužbo}, {srednje} => {srednje}",1.0
"{srednje} => {kratko}, {kratko}",0.75
"{srednje}, {kratko} => {kratko}",0.9
"{srednje} => {OSNOVNA ŠOLA}, {SREDNJA ŠOLA}",0.8333333333333334
"{srednje}, {OSNOVNA ŠOLA} => {SREDNJA ŠOLA}",0.8333333333333334
"{Sum na okužbo} => {Okužba s Covid-19}, {Okužba s Covid-19}",0.8333333333333334
"{Sum na okužbo}, {Okužba s Covid-19} => {Okužba s Covid-19}",0.8333333333333334
"{srednje} => {srednje}, {Okužba s Covid-19}",1.0
"{srednje}, {srednje} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19} => {Okužba s Covid-19}, {SREDNJA ŠOLA}",0.75
"{Okužba s Covid-19}, {Okužba s Covid-19} => {SREDNJA ŠOLA}",0.75
"{Okužba s Covid-19} => {Okužba s Covid-19, SREDNJA ŠOLA}",0.75
"{srednje} => {Sum na okužbo}, {SREDNJA ŠOLA}",0.8333333333333334
"{srednje}, {Sum na okužbo} => {SREDNJA ŠOLA}",0.8333333333333334
"{srednje} => {OSNOVNA ŠOLA, Okužba s Covid-19}",0.8333333333333334
"{srednje} => {kratko}, {Sum na okužbo}",0.8333333333333334
"{srednje}, {kratko} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA, srednje} => {SREDNJA ŠOLA}",0.8333333333333334
"{OSNOVNA ŠOLA} => {Okužba s Covid-19}, {OSNOVNA ŠOLA}",0.9166666666666666
"{OSNOVNA ŠOLA}, {Okužba s Covid-19} => {OSNOVNA ŠOLA}",0.9166666666666666
"{kratko} => {OSNOVNA ŠOLA, Sum na okužbo}",0.8333333333333334
"{kratko} => {OSNOVNA ŠOLA}, {Sum na okužbo}",0.9166666666666666
"{kratko}, {OSNOVNA ŠOLA} => {Sum na okužbo}",1.0
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, Sum na okužbo}",0.9166666666666666
"{srednje} => {kratko}, {OSNOVNA ŠOLA}",0.75
"{srednje}, {kratko} => {OSNOVNA ŠOLA}",0.9
