Rule,Confidence
{OSNOVNA ŠOLA} => {Sum na okužbo},0.8333333333333334
{srednje} => {srednje},0.9166666666666666
{srednje} => {OSNOVNA ŠOLA},0.8333333333333334
{srednje} => {Sum na okužbo},0.9166666666666666
{Sum na okužbo} => {Sum na okužbo},0.8333333333333334
{Okužba s Covid-19} => {OSNOVNA ŠOLA},0.9090909090909091
"{OSNOVNA ŠOLA, srednje} => {Sum na okužbo}",0.9090909090909091
"{Sum na okužbo, srednje} => {Sum na okužbo}",0.8333333333333334
"{srednje} => {OSNOVNA ŠOLA, Sum na okužbo}",0.8333333333333334
