Sequence,Support,Relative Frequency
{Okužba s Covid-19},4,0.6666666666666666
{Sum na okužbo},4,0.6666666666666666
"{Sum na okužbo}, {Sum na okužbo}",3,0.5
"{Sum na okužbo}, {Sum na okužbo}, {Sum na okužbo}",3,0.5
