Sequence,Support,Relative Frequency
{srednje},8,0.8888888888888888
{VRTEC},7,0.7777777777777778
{Sum na okužbo},9,1.0
{OSTALO},8,0.8888888888888888
"{Sum na okužbo, srednje}",8,0.8888888888888888
"{Sum na okužbo}, {Sum na okužbo}",7,0.7777777777777778
"{Sum na okužbo}, {srednje}",8,0.8888888888888888
"{srednje}, {Sum na okužbo}",7,0.7777777777777778
"{srednje}, {srednje}",8,0.8888888888888888
"{Sum na okužbo, VRTEC}",7,0.7777777777777778
"{VRTEC, srednje}",7,0.7777777777777778
"{OSTALO, Sum na okužbo}",7,0.7777777777777778
"{OSTALO, srednje}",7,0.7777777777777778
"{VRTEC}, {srednje}",7,0.7777777777777778
"{VRTEC}, {Sum na okužbo}",7,0.7777777777777778
"{Sum na okužbo}, {Sum na okužbo, srednje}",7,0.7777777777777778
"{Sum na okužbo, VRTEC, srednje}",7,0.7777777777777778
"{VRTEC, srednje}, {Sum na okužbo}",7,0.7777777777777778
"{VRTEC, srednje}, {srednje}",7,0.7777777777777778
"{srednje}, {Sum na okužbo, srednje}",7,0.7777777777777778
"{VRTEC}, {Sum na okužbo, srednje}",7,0.7777777777777778
"{Sum na okužbo, srednje}, {Sum na okužbo}",7,0.7777777777777778
"{Sum na okužbo, srednje}, {srednje}",8,0.8888888888888888
"{Sum na okužbo, srednje}, {Sum na okužbo, srednje}",7,0.7777777777777778
"{VRTEC, srednje}, {Sum na okužbo, srednje}",7,0.7777777777777778
