antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Okužba s Covid-19'}),frozenset({'2022-01'}),0.5043360375287814,0.34481719782229775,0.2045146435411332,0.4055126509365533,1.1760221169291418,0.030610904319657573,1.1020971316040198,0.30197042199950946
frozenset({'2022-01'}),frozenset({'Okužba s Covid-19'}),0.34481719782229775,0.5043360375287814,0.2045146435411332,0.5931103344982527,1.1760221169291418,0.030610904319657573,1.2181778120611668,0.22844899991252668
