Sequence,Support,Relative Frequency
{Drugi strokovni delavec},6,0.4
{srednje trajanje},14,0.9333333333333333
{Obalno-kraška},6,0.4
{Vzgojitelj},6,0.4
{Podravska},5,0.3333333333333333
{Okužba s Covid-19},12,0.8
"{srednje trajanje}, {Drugi strokovni delavec}",5,0.3333333333333333
"{srednje trajanje}, {Obalno-kraška}",5,0.3333333333333333
"{Okužba s Covid-19}, {Vzgojitelj}",6,0.4
"{Drugi strokovni delavec}, {srednje trajanje}",5,0.3333333333333333
"{Vzgojitelj}, {Okužba s Covid-19}",6,0.4
"{Vzgojitelj}, {srednje trajanje}",6,0.4
"{srednje trajanje}, {Podravska}",5,0.3333333333333333
"{srednje trajanje}, {Vzgojitelj}",6,0.4
"{Podravska}, {srednje trajanje}",5,0.3333333333333333
"{Okužba s Covid-19}, {srednje trajanje}",12,0.8
"{Obalno-kraška}, {srednje trajanje}",5,0.3333333333333333
"{srednje trajanje}, {Okužba s Covid-19}",12,0.8
"{srednje trajanje}, {Vzgojitelj}, {Okužba s Covid-19}",6,0.4
"{srednje trajanje}, {Okužba s Covid-19}, {Vzgojitelj}",6,0.4
"{Okužba s Covid-19}, {srednje trajanje}, {Vzgojitelj}",6,0.4
"{Okužba s Covid-19}, {Vzgojitelj}, {srednje trajanje}",6,0.4
"{Vzgojitelj}, {srednje trajanje}, {Okužba s Covid-19}",6,0.4
"{Vzgojitelj}, {Okužba s Covid-19}, {srednje trajanje}",6,0.4
