Rule,Confidence
{srednje trajanje} => {Drugi strokovni delavec},0.5
{Drugi strokovni delavec} => {srednje trajanje},1.0
{Savinjska} => {srednje trajanje},1.0
{srednje trajanje} => {Savinjska},0.5
{Drugi strokovni delavec} => {Okužba s Covid-19},1.0
{Okužba s Covid-19} => {Drugi strokovni delavec},0.5
{Okužba s Covid-19} => {Savinjska},0.5
{Savinjska} => {Okužba s Covid-19},1.0
{Okužba s Covid-19} => {srednje trajanje},1.0
{srednje trajanje} => {Okužba s Covid-19},1.0
"{srednje trajanje} => {Drugi strokovni delavec}, {Okužba s Covid-19}",0.5
"{Okužba s Covid-19} => {Drugi strokovni delavec}, {srednje trajanje}",0.5
"{Drugi strokovni delavec} => {Okužba s Covid-19}, {srednje trajanje}",1.0
"{srednje trajanje}, {Okužba s Covid-19} => {Drugi strokovni delavec}",0.5
"{srednje trajanje}, {Drugi strokovni delavec} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19}, {Drugi strokovni delavec} => {srednje trajanje}",1.0
"{Drugi strokovni delavec}, {srednje trajanje} => {Okužba s Covid-19}",1.0
"{Drugi strokovni delavec}, {Okužba s Covid-19} => {srednje trajanje}",1.0
"{Savinjska} => {Okužba s Covid-19}, {srednje trajanje}",1.0
"{Okužba s Covid-19} => {Savinjska}, {srednje trajanje}",0.5
"{srednje trajanje} => {Okužba s Covid-19}, {Savinjska}",0.5
"{Savinjska}, {Okužba s Covid-19} => {srednje trajanje}",1.0
"{Savinjska}, {srednje trajanje} => {Okužba s Covid-19}",1.0
"{Okužba s Covid-19}, {srednje trajanje} => {Savinjska}",0.5
"{Okužba s Covid-19}, {Savinjska} => {srednje trajanje}",1.0
"{srednje trajanje}, {Okužba s Covid-19} => {Savinjska}",0.5
"{Okužba s Covid-19}, {srednje trajanje} => {Drugi strokovni delavec}",0.5
"{srednje trajanje}, {Savinjska} => {Okužba s Covid-19}",1.0
