Sequence,Support,Relative Frequency
{srednje trajanje},4,1.0
{Sum na okužbo},2,0.5
{Drugi delavci},2,0.5
{Osrednjeslovenska},2,0.5
{Okužba s Covid-19},2,0.5
"{srednje trajanje}, {Sum na okužbo}",2,0.5
"{Sum na okužbo}, {srednje trajanje}",2,0.5
"{Drugi delavci}, {srednje trajanje}",2,0.5
"{Okužba s Covid-19}, {srednje trajanje}",2,0.5
"{srednje trajanje}, {Drugi delavci}",2,0.5
"{srednje trajanje}, {Osrednjeslovenska}",2,0.5
"{Osrednjeslovenska}, {srednje trajanje}",2,0.5
"{srednje trajanje}, {Okužba s Covid-19}",2,0.5
