Sequence,Support,Relative Frequency
{Sum na okužbo},118,0.4338235294117647
{Učitelj},111,0.40808823529411764
{srednje trajanje},216,0.7941176470588235
{Okužba s Covid-19},154,0.5661764705882353
"{srednje trajanje}, {Sum na okužbo}",84,0.3088235294117647
"{Učitelj}, {srednje trajanje}",85,0.3125
"{srednje trajanje}, {Učitelj}",85,0.3125
"{Sum na okužbo}, {srednje trajanje}",84,0.3088235294117647
"{Okužba s Covid-19}, {srednje trajanje}",132,0.4852941176470588
"{srednje trajanje}, {Okužba s Covid-19}",132,0.4852941176470588
