Rule,Confidence
{Okužba s Covid-19} => {Sum na okužbo},1.0
{Sum na okužbo} => {Okužba s Covid-19},1.0
{Drugi strokovni delavec} => {srednje},0.9166666666666666
{srednje} => {Drugi strokovni delavec},0.9166666666666666
{Drugi delavci} => {Sum na okužbo},1.0
{Sum na okužbo} => {Drugi delavci},0.9166666666666666
{Drugi delavci} => {dolgo},0.9090909090909091
{dolgo} => {Drugi delavci},0.8333333333333334
{Vzgojitelj} => {kratko},0.9166666666666666
{kratko} => {Vzgojitelj},0.9166666666666666
{Drugi delavci} => {Vzgojitelj},1.0
{Vzgojitelj} => {Drugi delavci},0.9166666666666666
{Učitelj} => {dolgo},1.0
{dolgo} => {Učitelj},1.0
{Učitelj} => {Vzgojitelj},1.0
{Vzgojitelj} => {Učitelj},1.0
{Okužba s Covid-19} => {kratko},1.0
{kratko} => {Okužba s Covid-19},1.0
{Vzgojitelj} => {srednje},1.0
{srednje} => {Vzgojitelj},1.0
{Drugi delavci} => {kratko},1.0
{kratko} => {Drugi delavci},0.9166666666666666
{Učitelj} => {kratko},1.0
{kratko} => {Učitelj},1.0
{Okužba s Covid-19} => {srednje},1.0
{srednje} => {Okužba s Covid-19},1.0
{Drugi delavci} => {Drugi strokovni delavec},1.0
{Drugi strokovni delavec} => {Drugi delavci},0.9166666666666666
{Drugi delavci} => {srednje},1.0
{srednje} => {Drugi delavci},0.9166666666666666
{Učitelj} => {srednje},1.0
{srednje} => {Učitelj},1.0
{Drugi strokovni delavec} => {Učitelj},0.8333333333333334
{Učitelj} => {Drugi strokovni delavec},0.8333333333333334
{Drugi strokovni delavec} => {Okužba s Covid-19},0.9166666666666666
{Okužba s Covid-19} => {Drugi strokovni delavec},0.9166666666666666
{Sum na okužbo} => {dolgo},0.9166666666666666
{dolgo} => {Sum na okužbo},0.9166666666666666
{Okužba s Covid-19} => {Učitelj},0.9166666666666666
{Učitelj} => {Okužba s Covid-19},0.9166666666666666
{Sum na okužbo} => {Vzgojitelj},1.0
{Vzgojitelj} => {Sum na okužbo},1.0
