Sequence,Support,Relative Frequency
{Sum na okužbo},95,0.4634146341463415
{Učitelj},92,0.44878048780487806
{srednje trajanje},161,0.7853658536585366
{Okužba s Covid-19},110,0.5365853658536586
"{srednje trajanje}, {Sum na okužbo}",65,0.3170731707317073
"{Učitelj}, {srednje trajanje}",62,0.3024390243902439
"{srednje trajanje}, {Učitelj}",62,0.3024390243902439
"{Sum na okužbo}, {srednje trajanje}",65,0.3170731707317073
"{Okužba s Covid-19}, {srednje trajanje}",96,0.4682926829268293
"{srednje trajanje}, {Okužba s Covid-19}",96,0.4682926829268293
