Sequence,Support,Relative Frequency
{Sum na okužbo},3,0.75
{srednje trajanje},4,1.0
{Vzgojitelj},3,0.75
{Jugovzhodna Slovenija},2,0.5
"{srednje trajanje}, {Sum na okužbo}",3,0.75
"{Sum na okužbo}, {srednje trajanje}",3,0.75
"{Jugovzhodna Slovenija}, {Vzgojitelj}",2,0.5
"{Vzgojitelj}, {srednje trajanje}",3,0.75
"{srednje trajanje}, {Jugovzhodna Slovenija}",2,0.5
"{srednje trajanje}, {Vzgojitelj}",3,0.75
"{Sum na okužbo}, {Vzgojitelj}",2,0.5
"{Vzgojitelj}, {Sum na okužbo}",2,0.5
"{Vzgojitelj}, {Jugovzhodna Slovenija}",2,0.5
"{Jugovzhodna Slovenija}, {srednje trajanje}",2,0.5
"{srednje trajanje}, {Sum na okužbo}, {Vzgojitelj}",2,0.5
"{Sum na okužbo}, {Vzgojitelj}, {srednje trajanje}",2,0.5
"{Vzgojitelj}, {Sum na okužbo}, {srednje trajanje}",2,0.5
"{Vzgojitelj}, {srednje trajanje}, {Jugovzhodna Slovenija}",2,0.5
"{Sum na okužbo}, {srednje trajanje}, {Vzgojitelj}",2,0.5
"{srednje trajanje}, {Jugovzhodna Slovenija}, {Vzgojitelj}",2,0.5
"{srednje trajanje}, {Vzgojitelj}, {Sum na okužbo}",2,0.5
"{Jugovzhodna Slovenija}, {Vzgojitelj}, {srednje trajanje}",2,0.5
"{Jugovzhodna Slovenija}, {srednje trajanje}, {Vzgojitelj}",2,0.5
"{srednje trajanje}, {Vzgojitelj}, {Jugovzhodna Slovenija}",2,0.5
"{Vzgojitelj}, {Jugovzhodna Slovenija}, {srednje trajanje}",2,0.5
"{Vzgojitelj}, {srednje trajanje}, {Sum na okužbo}",2,0.5
